order_id,product_id,quantity,unit_price,total_price
3781862415,575838,2,914.85,914.85
3781862415,258210,2,556.48,1669.44
5449082978,884012,2,563.31,563.31
5449082978,534922,1,280.32,840.96
5449082978,312434,3,955.16,1910.32
5449082978,974508,2,884.58,1769.16
2204368986,314268,3,885.68,1771.36
2204368986,330890,2,984.22,1968.44
2204368986,60906,2,417.75,417.75
2204368986,182481,2,400.67,1202.01
2204368986,475329,2,135.77,407.31000000000006
2204368986,166357,2,737.65,737.65
2204368986,941480,1,409.21,409.21
9549396684,274116,1,122.94,368.82
9549396684,172520,1,513.55,1540.6499999999999
9549396684,499558,1,342.63,1027.8899999999999
9549396684,954719,2,371.12,1113.3600000000001
9549396684,985029,1,272.33,544.66
9549396684,60906,3,417.75,417.75
9549396684,84626,1,177.21,177.21
9549396684,450332,2,802.36,802.36
3060878987,357493,1,288.98,288.98
3176489248,312434,2,955.16,955.16
3176489248,274116,1,122.94,245.88
3176489248,251750,3,231.85,231.85
3176489248,358455,2,723.74,723.74
3176489248,585821,2,851.72,851.72
3176489248,319394,1,662.78,1325.56
3176489248,227250,3,973.53,1947.06
1191251172,653248,2,527.16,527.16
1191251172,589574,2,243.76,243.76
1191251172,983638,2,466.18,1398.54
1191251172,793118,3,726.12,726.12
1191251172,49731,1,889.53,2668.59
1191251172,921056,2,662.93,1325.86
7191904072,93628,1,683.35,1366.7
7191904072,513638,2,590.8,1181.6
7628477284,320860,2,758.19,758.19
7628477284,357137,2,476.34,476.34
7628477284,336109,3,809.18,1618.36
7628477284,319394,1,662.78,662.78
7628477284,326719,2,428.87,428.87
7628477284,385835,3,809.8,809.8
7628477284,312434,2,955.16,2865.48
7628477284,469199,3,650.95,1952.8500000000001
2004745928,843034,3,579.72,1739.16
2004745928,869164,2,477.36,954.72
3502764413,159869,2,564.18,1128.36
3502764413,376452,3,718.73,718.73
3502764413,715324,2,641.34,1282.68
3502764413,536226,2,129.61,129.61
3502764413,775868,1,109.79,109.79
961050489,460420,1,415.46,830.92
961050489,874862,3,986.68,986.68
961050489,167886,3,897.69,2693.07
961050489,439478,2,540.69,540.69
961050489,843034,1,579.72,1739.16
2389228282,499558,1,342.63,342.63
2389228282,138701,3,813.4,813.4
4148087964,575838,2,914.85,914.85
4148087964,668018,2,587.18,1761.54
4148087964,607426,1,306.67,306.67
4148087964,972540,1,733.9,733.9
4148087964,115894,3,840.82,2522.46
4148087964,138701,2,813.4,813.4
5445860021,804618,3,875.22,875.22
5445860021,940108,2,495.66,1486.98
5445860021,571385,1,569.92,569.92
5445860021,49731,2,889.53,1779.06
5445860021,93118,1,412.44,412.44
4900755354,521107,2,441.13,882.26
4900755354,804618,2,875.22,875.22
4900755354,357137,3,476.34,476.34
4900755354,60906,3,417.75,835.5
4900755354,713026,1,860.08,2580.2400000000002
6143153937,93628,1,683.35,683.35
6143153937,846682,2,611.22,1222.44
6143153937,201550,2,29.85,29.85
6143153937,483424,1,605.31,605.31
1043403181,926526,3,277.27,831.81
754424915,84626,1,177.21,177.21
754424915,201550,1,29.85,89.55000000000001
754424915,324022,3,922.44,1844.88
754424915,927846,3,342.03,342.03
754424915,317298,1,858.57,858.57
754424915,86738,3,532.47,1597.41
754424915,170243,2,371.51,1114.53
754424915,874862,3,986.68,2960.04
5702387852,700892,2,33.93,67.86
5702387852,330274,3,705.02,705.02
9809252641,830761,3,680.05,2040.1499999999999
9809252641,522793,3,568.28,1704.84
9809252641,490721,2,889.42,2668.2599999999998
9809252641,776786,1,144.34,144.34
128071696,633086,3,865.4,1730.8
128071696,182481,3,400.67,1202.01
128071696,749250,2,888.22,2664.66
128071696,313027,1,612.56,1837.6799999999998
3755637518,182034,2,814.92,2444.7599999999998
3755637518,880073,1,777.77,777.77
3755637518,182481,3,400.67,1202.01
3755637518,713026,2,860.08,2580.2400000000002
3405842555,952157,1,953.8,953.8
3405842555,159869,1,564.18,1128.36
3405842555,884945,3,531.3,1593.8999999999999
8081050005,659309,1,917.04,917.04
8081050005,861686,3,384.77,1154.31
8081050005,206296,2,635.27,1270.54
8081050005,872149,1,22.6,22.6
8081050005,138077,1,583.54,1750.62
8081050005,358455,1,723.74,1447.48
8081050005,636971,3,548.02,1096.04
3965324951,597126,1,792.59,792.59
3965324951,313027,2,612.56,1837.6799999999998
3965324951,601722,2,21.32,42.64
3965324951,451766,1,565.95,565.95
3965324951,926526,2,277.27,554.54
3965324951,330274,1,705.02,705.02
3965324951,155719,1,428.7,1286.1
3965324951,167886,3,897.69,897.69
5037968222,981939,1,244.0,732.0
5037968222,536226,1,129.61,259.22
1323507758,605552,1,211.75,423.5
1323507758,84626,3,177.21,177.21
1323507758,872149,2,22.6,22.6
1323507758,693701,3,698.36,698.36
1323507758,616389,2,575.71,1727.13
1323507758,286231,3,686.12,1372.24
7664503983,843766,3,38.63,38.63
7664503983,243798,2,495.2,495.2
7664503983,522793,3,568.28,568.28
7664503983,749250,2,888.22,888.22
169032861,68583,3,101.21,202.42
169032861,121113,1,355.5,355.5
2785858295,571385,2,569.92,569.92
2785858295,314268,3,885.68,2657.04
2785858295,376452,2,718.73,1437.46
2785858295,952157,2,953.8,2861.3999999999996
2785858295,28011,2,191.5,574.5
2785858295,589574,2,243.76,731.28
6913335432,407012,1,813.76,813.76
6913335432,616389,3,575.71,1151.42
6913335432,254079,2,96.97,290.90999999999997
6913335432,274116,3,122.94,245.88
6558982219,317913,1,898.61,1797.22
6558982219,167886,3,897.69,897.69
6558982219,320860,1,758.19,2274.57
6558982219,65579,1,346.73,346.73
6558982219,880073,3,777.77,777.77
6558982219,254079,3,96.97,193.94
7680098934,305854,2,801.12,801.12
7680098934,78511,1,843.43,1686.86
7680098934,814101,3,691.18,691.18
5632122665,872566,2,902.33,2706.9900000000002
5632122665,336109,3,809.18,2427.54
5632122665,821754,2,835.94,2507.82
5632122665,59935,1,762.51,762.51
5632122665,999422,1,823.04,1646.08
4842764049,914173,2,33.84,33.84
4842764049,874727,2,147.13,294.26
4842764049,917554,2,67.15,67.15
4842764049,683482,3,439.16,1317.48
4842764049,251927,1,369.95,739.9
4842764049,536226,2,129.61,129.61
4060744727,421236,2,496.54,496.54
4060744727,314268,1,885.68,885.68
4060744727,336109,2,809.18,809.18
6544377654,29286,2,566.13,1698.3899999999999
6544377654,256300,2,426.79,853.58
9364667125,852711,1,442.03,884.06
9364667125,138701,3,813.4,1626.8
9364667125,665753,1,447.07,894.14
9364667125,288845,2,967.07,2901.21
9364667125,85285,3,669.58,2008.7400000000002
9364667125,499558,1,342.63,685.26
9364667125,589574,1,243.76,487.52
9364667125,842190,2,164.99,494.97
1522655885,869164,2,477.36,954.72
1522655885,126727,1,175.34,526.02
1522655885,883616,2,54.94,54.94
6649123365,675240,1,705.63,705.63
4281630563,270538,2,176.39,529.17
9610260603,700892,3,33.93,101.78999999999999
9610260603,84626,3,177.21,354.42
9610260603,715324,1,641.34,1282.68
9610260603,830761,3,680.05,2040.1499999999999
9610260603,78511,3,843.43,843.43
9610260603,68583,1,101.21,303.63
4795002918,320860,1,758.19,1516.38
4795002918,884012,1,563.31,1126.62
628080038,523894,2,501.55,1003.1
628080038,78228,1,992.53,1985.06
628080038,812713,3,817.61,2452.83
628080038,686620,1,474.28,1422.84
628080038,183541,2,361.08,1083.24
4663180024,653248,2,527.16,527.16
4663180024,693701,2,698.36,698.36
4663180024,341021,2,76.19,228.57
3084755105,589574,3,243.76,487.52
3084755105,572853,3,267.58,802.74
3084755105,172338,3,967.68,967.68
3084755105,216286,2,582.64,1165.28
3084755105,25710,1,446.09,446.09
8463622116,548246,3,105.85,211.7
8463622116,700892,2,33.93,67.86
8463622116,276387,2,531.72,1595.16
8463622116,580208,3,183.29,183.29
8463622116,182034,3,814.92,814.92
1748358648,59398,1,912.25,912.25
1748358648,421236,2,496.54,1489.6200000000001
8458166159,878736,1,897.0,897.0
8458166159,713026,1,860.08,860.08
8458166159,163186,2,796.01,796.01
9850648810,244478,1,987.25,1974.5
9850648810,305945,3,125.3,375.9
9850648810,167886,2,897.69,897.69
9850648810,330274,1,705.02,705.02
9850648810,293970,2,568.33,1136.66
9850648810,216286,1,582.64,582.64
4983987550,653248,1,527.16,1054.32
4983987550,883616,2,54.94,109.88
9034789583,878736,1,897.0,897.0
9034789583,172520,3,513.55,1540.6499999999999
9034789583,982278,2,671.22,671.22
9034789583,254079,2,96.97,193.94
9034789583,85285,3,669.58,2008.7400000000002
9034789583,520636,3,870.26,2610.7799999999997
4656322291,385835,2,809.8,2429.3999999999996
4656322291,974508,3,884.58,1769.16
4656322291,279942,2,890.62,2671.86
4282114697,982278,2,671.22,2013.66
118891212,330274,1,705.02,1410.04
118891212,872566,2,902.33,902.33
118891212,121113,2,355.5,355.5
118891212,569492,3,556.96,1113.92
118891212,927846,3,342.03,342.03
8773644625,522793,1,568.28,1704.84
8773644625,317913,1,898.61,2695.83
8773644625,367746,3,139.75,139.75
8773644625,659309,1,917.04,917.04
1417587952,824401,1,480.59,480.59
1417587952,854898,3,831.75,2495.25
1417587952,124129,3,185.39,370.78
562107980,317298,3,858.57,858.57
9607698945,435978,2,878.85,878.85
9607698945,814101,1,691.18,2073.54
5868497363,872566,1,902.33,1804.66
5868497363,115894,2,840.82,840.82
1578478223,175100,1,265.86,265.86
1292815979,84102,2,179.81,359.62
1292815979,277760,2,92.96,92.96
1292815979,587007,2,119.33,119.33
1292815979,314268,1,885.68,1771.36
8675653680,166357,3,737.65,737.65
8675653680,167886,3,897.69,897.69
8675653680,793118,3,726.12,1452.24
8675653680,601722,1,21.32,21.32
696015724,251750,1,231.85,463.7
696015724,874862,3,986.68,1973.36
696015724,917554,1,67.15,67.15
696015724,183541,2,361.08,722.16
696015724,830761,2,680.05,680.05
696015724,896771,1,675.72,675.72
696015724,451996,2,192.4,577.2
5599728336,861686,3,384.77,384.77
5869779282,126727,2,175.34,526.02
8310216115,571385,1,569.92,1709.7599999999998
8310216115,697653,1,431.78,1295.34
8310216115,804618,2,875.22,2625.66
8310216115,293053,3,473.97,1421.91
7225217659,974508,3,884.58,2653.7400000000002
3434031370,352014,2,332.6,332.6
5032785985,932470,2,264.31,792.9300000000001
7406372432,124129,1,185.39,370.78
7406372432,965588,3,689.04,689.04
7406372432,254079,2,96.97,193.94
7406372432,182481,3,400.67,400.67
7406372432,156146,3,83.04,249.12
9601876050,846682,3,611.22,1222.44
3803051846,317913,2,898.61,1797.22
6319828757,653248,2,527.16,1581.48
6319828757,940108,2,495.66,1486.98
6319828757,254285,1,296.29,592.58
6319828757,488304,1,249.74,249.74
6319828757,86738,3,532.47,532.47
6319828757,982278,3,671.22,671.22
3704187107,244478,1,987.25,2961.75
3704187107,326719,3,428.87,857.74
3704187107,279942,1,890.62,890.62
3704187107,357493,3,288.98,866.94
3704187107,776786,2,144.34,433.02
3704187107,256300,3,426.79,426.79
3704187107,927846,2,342.03,684.06
3704187107,286231,1,686.12,1372.24
5804524546,286231,2,686.12,686.12
5804524546,869164,1,477.36,1432.08
5804524546,985029,1,272.33,816.99
2997791512,917554,3,67.15,201.45000000000002
1645501258,830761,1,680.05,2040.1499999999999
1645501258,488304,1,249.74,249.74
1645501258,874727,2,147.13,294.26
1645501258,324022,1,922.44,2767.32
6891290036,320860,3,758.19,2274.57
6891290036,517688,1,915.2,1830.4
2149234994,201434,3,389.41,1168.23
2149234994,330274,3,705.02,2115.06
2149234994,534922,2,280.32,560.64
2149234994,189655,3,509.2,1527.6
2149234994,913328,3,443.17,443.17
2149234994,93628,3,683.35,683.35
2149234994,926526,1,277.27,831.81
8817975174,435978,1,878.85,1757.7
8817975174,159869,1,564.18,564.18
8817975174,301044,1,760.02,1520.04
8817975174,619029,2,605.5,605.5
8817975174,801552,3,780.5,1561.0
8817975174,653248,3,527.16,527.16
8817975174,59398,2,912.25,912.25
2206861212,722166,1,719.24,1438.48
2206861212,59398,1,912.25,2736.75
2206861212,317913,3,898.61,1797.22
8947460336,293970,1,568.33,568.33
8947460336,693701,2,698.36,2095.08
8947460336,175326,3,89.36,178.72
8947460336,358455,3,723.74,2171.2200000000003
8947460336,84626,3,177.21,177.21
8947460336,722166,1,719.24,719.24
8947460336,843034,1,579.72,1159.44
8947460336,921056,2,662.93,662.93
9225584821,313027,3,612.56,1837.6799999999998
9225584821,451766,2,565.95,565.95
9225584821,628414,1,107.52,215.04
9225584821,965588,3,689.04,689.04
9225584821,605552,2,211.75,635.25
5931689888,964645,2,456.67,1370.01
5931689888,801552,3,780.5,1561.0
5931689888,572853,2,267.58,267.58
5931689888,175326,3,89.36,268.08
5931689888,170243,1,371.51,1114.53
5931689888,854898,3,831.75,1663.5
5931689888,927846,1,342.03,684.06
5931689888,313027,1,612.56,612.56
1656574693,93118,3,412.44,824.88
1656574693,352014,1,332.6,332.6
1656574693,182034,2,814.92,1629.84
1656574693,172520,1,513.55,513.55
1656574693,974508,2,884.58,884.58
1656574693,305854,1,801.12,1602.24
1656574693,123988,3,290.68,290.68
9276617578,286231,3,686.12,2058.36
9276617578,964645,3,456.67,456.67
9276617578,254079,3,96.97,193.94
9276617578,872149,3,22.6,45.2
2545997801,548246,1,105.85,317.54999999999995
3227796802,417688,2,768.7,768.7
3227796802,883616,1,54.94,54.94
3227796802,602858,2,809.79,2429.37
3227796802,965588,1,689.04,1378.08
3227796802,341021,2,76.19,228.57
3227796802,86738,3,532.47,532.47
3227796802,166357,1,737.65,2212.95
8002030543,314268,3,885.68,2657.04
8002030543,653248,2,527.16,1054.32
8002030543,999606,2,422.97,845.94
8002030543,913078,3,943.65,2830.95
2463128126,376452,1,718.73,1437.46
2463128126,68583,3,101.21,202.42
2463128126,843034,1,579.72,1739.16
2463128126,65579,3,346.73,693.46
2463128126,385835,2,809.8,1619.6
2463128126,138077,1,583.54,583.54
2463128126,270538,1,176.39,176.39
1315746684,93628,2,683.35,683.35
1315746684,520636,2,870.26,1740.52
1315746684,776786,3,144.34,433.02
1315746684,276387,1,531.72,1063.44
1315746684,451996,2,192.4,384.8
6248754709,941480,1,409.21,818.42
6248754709,728059,3,88.44,176.88
6248754709,266697,3,54.03,54.03
6248754709,964645,1,456.67,1370.01
2163445835,811951,3,581.75,1745.25
2163445835,605552,2,211.75,211.75
8757808471,86738,1,532.47,1064.94
8757808471,159869,1,564.18,1128.36
8757808471,227250,1,973.53,2920.59
5156803209,636971,2,548.02,1644.06
5152731878,964645,3,456.67,456.67
7761345214,729132,3,306.56,306.56
7761345214,78511,3,843.43,1686.86
7761345214,227250,2,973.53,973.53
7761345214,86738,1,532.47,1597.41
6897826146,216286,1,582.64,1747.92
6897826146,693360,1,927.24,927.24
6897826146,749250,1,888.22,888.22
6897826146,170243,1,371.51,371.51
9836789712,288845,2,967.07,1934.14
9836789712,824401,3,480.59,480.59
9836789712,776786,2,144.34,288.68
5568883776,490721,3,889.42,1778.84
5568883776,286231,3,686.12,2058.36
5568883776,653248,2,527.16,1054.32
5568883776,293053,2,473.97,947.94
5568883776,628414,1,107.52,215.04
5568883776,352014,1,332.6,997.8000000000001
5568883776,367746,3,139.75,419.25
555195020,324022,2,922.44,2767.32
555195020,460420,2,415.46,1246.3799999999999
1549364443,913078,1,943.65,943.65
1549364443,499558,3,342.63,685.26
1549364443,812713,3,817.61,2452.83
2693530619,983638,1,466.18,1398.54
2693530619,170243,2,371.51,743.02
8666219884,123988,3,290.68,581.36
8666219884,653248,2,527.16,527.16
8666219884,469022,3,184.01,184.01
8666219884,869164,1,477.36,477.36
8666219884,305854,1,801.12,801.12
9662141114,402306,3,199.87,399.74
2215191843,330890,1,984.22,984.22
1879054434,517688,2,915.2,1830.4
1879054434,869164,2,477.36,954.72
1879054434,585821,1,851.72,2555.16
1879054434,687682,3,497.09,994.18
1879054434,713026,1,860.08,1720.16
4435976227,65579,2,346.73,693.46
4435976227,518842,1,456.47,912.94
4435976227,952157,2,953.8,953.8
4435976227,536226,1,129.61,259.22
4435976227,775868,2,109.79,329.37
2413255779,668018,2,587.18,1761.54
2413255779,93628,3,683.35,2050.05
2413255779,417688,3,768.7,2306.1000000000004
2413255779,393408,3,409.72,819.44
2413255779,774587,1,101.29,303.87
2413255779,367746,3,139.75,419.25
2413255779,25710,1,446.09,892.18
2413255779,843766,2,38.63,115.89000000000001
6533701178,112419,1,770.76,770.76
6533701178,830761,1,680.05,2040.1499999999999
6533701178,124129,2,185.39,185.39
6533701178,774587,2,101.29,303.87
6533701178,932470,2,264.31,792.9300000000001
6533701178,29286,3,566.13,1132.26
6533701178,451766,3,565.95,1697.8500000000001
6533701178,270538,2,176.39,176.39
1347226332,59935,2,762.51,762.51
1347226332,861686,3,384.77,1154.31
1347226332,115894,1,840.82,2522.46
1347226332,521107,1,441.13,882.26
2429629912,571385,2,569.92,1139.84
1869104101,709819,1,502.09,502.09
1869104101,251750,1,231.85,695.55
1869104101,668018,2,587.18,1174.36
1869104101,261365,2,241.51,241.51
1869104101,534922,2,280.32,560.64
8784710840,793118,3,726.12,2178.36
8784710840,571385,3,569.92,1709.7599999999998
8784710840,65579,2,346.73,1040.19
8784710840,880073,2,777.77,1555.54
8784710840,402306,1,199.87,599.61
8784710840,883616,1,54.94,109.88
5179368941,60906,1,417.75,835.5
272750275,517688,2,915.2,915.2
272750275,138701,2,813.4,2440.2
272750275,216286,2,582.64,1747.92
272750275,607426,1,306.67,920.01
272750275,314268,1,885.68,2657.04
272750275,761592,1,230.69,230.69
272750275,266697,1,54.03,54.03
272750275,913078,1,943.65,1887.3
2748739573,744975,1,682.39,2047.17
2748739573,709819,1,502.09,502.09
1783720532,896771,2,675.72,675.72
1783720532,804618,2,875.22,1750.44
6598343713,842190,2,164.99,494.97
6598343713,385835,2,809.8,1619.6
6598343713,619322,1,948.26,948.26
6598343713,227250,1,973.53,2920.59
6598343713,999422,3,823.04,823.04
5890913726,861686,1,384.77,384.77
5890913726,327387,1,37.79,75.58
6016818269,927846,3,342.03,1026.09
6016818269,305854,3,801.12,1602.24
6016818269,523894,3,501.55,1504.65
6016818269,801552,1,780.5,2341.5
3879718374,914173,2,33.84,33.84
3879718374,952157,2,953.8,953.8
3879718374,854898,1,831.75,1663.5
2556883065,25710,2,446.09,1338.27
2556883065,941480,1,409.21,1227.6299999999999
2556883065,952157,1,953.8,1907.6
2556883065,896771,1,675.72,1351.44
2556883065,872149,2,22.6,22.6
2556883065,112419,1,770.76,770.76
2556883065,569492,1,556.96,1113.92
2556883065,518842,3,456.47,456.47
1911640288,159869,2,564.18,1692.54
6358330607,878736,2,897.0,2691.0
6358330607,883616,2,54.94,109.88
6358330607,124129,2,185.39,556.17
6358330607,460420,3,415.46,830.92
6358330607,138077,3,583.54,1167.08
6358330607,940108,3,495.66,1486.98
6358330607,921056,1,662.93,662.93
6358330607,404162,2,673.01,1346.02
988034758,683482,3,439.16,878.32
988034758,227250,3,973.53,1947.06
988034758,49731,1,889.53,2668.59
988034758,965588,2,689.04,1378.08
988034758,670036,3,606.48,606.48
9539502029,521107,2,441.13,441.13
9539502029,166357,1,737.65,2212.95
5074602074,686620,2,474.28,1422.84
5074602074,244478,1,987.25,987.25
5074602074,251927,2,369.95,1109.85
5074602074,921056,3,662.93,1325.86
5074602074,587007,1,119.33,238.66
5074602074,896771,2,675.72,2027.16
2269967834,522793,2,568.28,568.28
2269967834,883616,2,54.94,109.88
2269967834,385835,3,809.8,809.8
2269967834,927846,3,342.03,684.06
8237161184,884012,2,563.31,1689.9299999999998
8237161184,469022,3,184.01,368.02
8237161184,940108,2,495.66,495.66
8237161184,927846,2,342.03,342.03
5064202857,327387,1,37.79,37.79
6638758735,821754,1,835.94,2507.82
6638758735,982278,1,671.22,2013.66
6638758735,182481,3,400.67,1202.01
6638758735,138077,1,583.54,583.54
1449114121,571385,3,569.92,569.92
1449114121,78511,2,843.43,2530.29
3009551857,575838,1,914.85,1829.7
3009551857,521107,1,441.13,1323.3899999999999
3009551857,59398,3,912.25,2736.75
3009551857,728347,3,974.81,2924.43
3009551857,277760,1,92.96,92.96
4867472238,86738,3,532.47,1064.94
4867472238,326719,2,428.87,1286.6100000000001
4867472238,320860,2,758.19,2274.57
4867472238,85285,2,669.58,1339.16
5228784579,729132,2,306.56,919.6800000000001
5228784579,518842,2,456.47,1369.41
5228784579,872149,3,22.6,45.2
7075537319,244478,3,987.25,2961.75
7075537319,824401,1,480.59,961.18
7075537319,941480,2,409.21,1227.6299999999999
6626578326,435978,1,878.85,2636.55
6626578326,896771,3,675.72,2027.16
6626578326,156146,2,83.04,83.04
6626578326,557260,1,350.39,700.78
6626578326,886316,1,652.23,652.23
6626578326,341021,2,76.19,76.19
6626578326,513638,2,590.8,1181.6
6626578326,451766,3,565.95,1131.9
1888645602,201550,3,29.85,89.55000000000001
1888645602,854898,2,831.75,831.75
1888645602,534922,2,280.32,560.64
1888645602,276387,3,531.72,1595.16
1888645602,761592,1,230.69,461.38
1888645602,404162,3,673.01,2019.03
1888645602,266697,2,54.03,108.06
1888645602,999422,1,823.04,823.04
5390841130,301044,3,760.02,760.02
5390841130,729132,3,306.56,613.12
5390841130,59935,1,762.51,2287.5299999999997
5390841130,872149,1,22.6,67.80000000000001
9016402272,156146,3,83.04,166.08
9016402272,616389,2,575.71,1151.42
9016402272,913328,1,443.17,443.17
9016402272,571385,3,569.92,1139.84
9016402272,488304,1,249.74,749.22
9016402272,293053,2,473.97,473.97
9016402272,824401,3,480.59,1441.77
7459986054,148434,2,132.28,264.56
7459986054,29286,1,566.13,1132.26
7459986054,728059,2,88.44,265.32
7459986054,483424,1,605.31,1815.9299999999998
7459986054,124129,2,185.39,185.39
7459986054,999422,1,823.04,2469.12
7459986054,927846,2,342.03,684.06
7459986054,25710,3,446.09,892.18
6375090880,201550,3,29.85,29.85
6375090880,628414,1,107.52,322.56
6375090880,836973,3,734.63,1469.26
6375090880,917554,3,67.15,134.3
6375090880,480116,2,112.86,225.72
6375090880,974508,3,884.58,884.58
6375090880,985029,3,272.33,272.33
5012307256,46310,3,558.24,1116.48
5012307256,490721,3,889.42,1778.84
5012307256,668018,1,587.18,1761.54
5012307256,686620,3,474.28,474.28
5853225983,317913,1,898.61,1797.22
5853225983,572853,3,267.58,802.74
5853225983,880073,1,777.77,777.77
5853225983,693360,1,927.24,1854.48
5853225983,668018,1,587.18,1761.54
183310886,407012,2,813.76,2441.2799999999997
183310886,312434,1,955.16,1910.32
183310886,534922,3,280.32,280.32
183310886,39812,2,687.03,2061.09
183310886,522793,3,568.28,568.28
183310886,85285,1,669.58,1339.16
183310886,93118,1,412.44,824.88
7321651262,38911,3,855.35,2566.05
7321651262,201434,3,389.41,778.82
7321651262,785189,3,443.94,1331.82
7321651262,84102,1,179.81,359.62
4140931181,522793,3,568.28,1136.56
4140931181,358455,3,723.74,2171.2200000000003
4140931181,999606,1,422.97,422.97
9718484695,159869,1,564.18,1128.36
9718484695,605163,2,904.89,904.89
9718484695,326719,1,428.87,857.74
9718484695,774587,2,101.29,202.58
9718484695,319394,2,662.78,662.78
9718484695,597126,2,792.59,2377.77
9718484695,183541,1,361.08,361.08
6560986181,775868,2,109.79,109.79
9712969768,367746,3,139.75,279.5
914449518,693360,2,927.24,2781.7200000000003
914449518,901230,1,282.54,847.6200000000001
914449518,357137,1,476.34,952.68
6892551031,785189,2,443.94,887.88
6892551031,630598,3,386.99,1160.97
6892551031,932470,1,264.31,264.31
6892551031,872566,1,902.33,1804.66
6892551031,367746,2,139.75,419.25
6892551031,274116,3,122.94,368.82
6892551031,861686,2,384.77,769.54
7092533364,901230,2,282.54,565.08
7092533364,138077,1,583.54,1750.62
7092533364,404162,3,673.01,1346.02
7092533364,872149,2,22.6,22.6
7092533364,201434,3,389.41,1168.23
7092533364,775868,2,109.79,219.58
7092533364,402306,2,199.87,199.87
1238122965,578395,2,343.72,1031.16
1238122965,480116,3,112.86,112.86
1238122965,175100,1,265.86,531.72
1238122965,605552,1,211.75,423.5
1238122965,293970,2,568.33,1136.66
2894328316,869164,3,477.36,477.36
2894328316,520636,3,870.26,1740.52
2894328316,254079,1,96.97,96.97
2894328316,175326,2,89.36,268.08
2894328316,469022,2,184.01,552.03
1088055822,722166,1,719.24,719.24
1088055822,869164,1,477.36,954.72
1088055822,277760,2,92.96,92.96
6809440254,270538,1,176.39,352.78
6809440254,206985,1,615.25,1845.75
6809440254,60906,2,417.75,835.5
2908196356,357137,2,476.34,952.68
2908196356,93628,1,683.35,1366.7
2908196356,884012,1,563.31,1689.9299999999998
2908196356,138701,3,813.4,1626.8
2908196356,385835,1,809.8,2429.3999999999996
2908196356,156146,1,83.04,249.12
2908196356,402306,1,199.87,599.61
5894319845,569492,3,556.96,1113.92
5894319845,869164,2,477.36,477.36
5541920449,277760,1,92.96,185.92
5541920449,874862,1,986.68,1973.36
5541920449,901230,3,282.54,565.08
5541920449,254079,3,96.97,193.94
5541920449,896771,3,675.72,675.72
5541920449,301044,1,760.02,2280.06
7959170741,266697,1,54.03,162.09
7959170741,670036,2,606.48,606.48
7959170741,520636,1,870.26,2610.7799999999997
7959170741,319394,1,662.78,1988.34
7959170741,601722,3,21.32,42.64
7959170741,148434,3,132.28,264.56
7959170741,156146,3,83.04,166.08
7959170741,913328,2,443.17,886.34
4624175216,523894,1,501.55,1003.1
4624175216,668018,3,587.18,1761.54
7919395905,407012,2,813.76,1627.52
7919395905,861686,2,384.77,1154.31
7919395905,557260,3,350.39,350.39
7919395905,314268,3,885.68,1771.36
7919395905,258210,3,556.48,556.48
6085545085,258210,1,556.48,1669.44
6085545085,451996,3,192.4,384.8
6085545085,536619,1,32.1,64.2
6085545085,156146,1,83.04,166.08
6085545085,446599,3,39.18,39.18
6085545085,630598,2,386.99,386.99
6085545085,59935,1,762.51,762.51
6085545085,941480,2,409.21,818.42
3894198215,175326,3,89.36,89.36
3894198215,522793,3,568.28,1704.84
5636419614,737010,2,33.54,67.08
5636419614,227250,3,973.53,973.53
5636419614,84626,1,177.21,531.63
5636419614,258210,2,556.48,1669.44
5636419614,4104,2,706.33,1412.66
5636419614,182481,3,400.67,1202.01
8532277226,39812,2,687.03,687.03
4129824156,358455,3,723.74,1447.48
4129824156,940108,1,495.66,495.66
4129824156,404162,1,673.01,1346.02
4129824156,659309,3,917.04,2751.12
4129824156,124129,3,185.39,370.78
214909289,872566,2,902.33,1804.66
214909289,135471,1,799.43,1598.86
7957370519,206985,1,615.25,1845.75
7957370519,693701,2,698.36,2095.08
9506986084,536619,3,32.1,32.1
9506986084,274116,2,122.94,245.88
9506986084,469199,3,650.95,650.95
1180669159,166357,3,737.65,737.65
4805964223,675240,1,705.63,705.63
4805964223,84626,3,177.21,531.63
3179719364,206296,2,635.27,635.27
3179719364,522793,2,568.28,1704.84
3179719364,913328,1,443.17,886.34
3179719364,872149,1,22.6,22.6
3179719364,86738,1,532.47,1064.94
9806117906,965588,3,689.04,689.04
9806117906,675240,2,705.63,2116.89
9806117906,616389,3,575.71,1727.13
8370793777,811951,2,581.75,1745.25
8370793777,709819,2,502.09,502.09
8370793777,843766,1,38.63,38.63
9152874287,258210,2,556.48,1669.44
1251722369,927846,2,342.03,342.03
1251722369,874727,3,147.13,441.39
4869500574,163186,2,796.01,1592.02
4869500574,317913,3,898.61,1797.22
4869500574,326719,1,428.87,428.87
4869500574,450332,2,802.36,802.36
7957367263,693360,3,927.24,2781.7200000000003
7957367263,901230,3,282.54,847.6200000000001
5707207670,286231,1,686.12,2058.36
5707207670,587007,3,119.33,357.99
5707207670,327387,2,37.79,75.58
5707207670,619029,2,605.5,1816.5
5707207670,59935,1,762.51,762.51
5707207670,728347,2,974.81,1949.62
5707207670,914173,1,33.84,101.52000000000001
5707207670,10203,2,351.04,702.08
5249296802,687682,3,497.09,994.18
5249296802,884012,2,563.31,1689.9299999999998
