product_id,date,stock_received,damaged_stock
435978,18-09-2024,2,0
435978,19-09-2024,2,0
435978,20-09-2024,2,1
435978,21-09-2024,0,0
435978,22-09-2024,0,1
435978,23-09-2024,0,0
435978,24-09-2024,0,1
435978,25-09-2024,0,0
435978,26-09-2024,0,0
435978,27-09-2024,0,1
435978,28-09-2024,2,1
435978,29-09-2024,1,0
435978,30-09-2024,2,1
435978,01-10-2024,1,1
435978,02-10-2024,1,0
435978,03-10-2024,2,1
435978,04-10-2024,0,1
435978,05-10-2024,2,0
435978,06-10-2024,0,1
435978,07-10-2024,1,0
435978,08-10-2024,2,1
435978,09-10-2024,2,0
435978,10-10-2024,0,1
435978,11-10-2024,2,1
435978,12-10-2024,0,0
435978,13-10-2024,1,0
435978,14-10-2024,1,0
435978,15-10-2024,0,1
435978,16-10-2024,2,1
435978,17-10-2024,0,0
435978,18-10-2024,1,1
435978,19-10-2024,1,1
435978,20-10-2024,2,0
435978,21-10-2024,2,1
435978,22-10-2024,0,0
435978,23-10-2024,1,1
435978,24-10-2024,2,1
435978,25-10-2024,1,0
435978,26-10-2024,1,0
435978,27-10-2024,0,1
435978,28-10-2024,0,0
435978,29-10-2024,0,1
435978,30-10-2024,0,1
435978,31-10-2024,2,1
435978,01-11-2024,0,0
435978,02-11-2024,0,0
435978,03-11-2024,2,0
435978,04-11-2024,0,1
435978,05-11-2024,0,0
435978,06-11-2024,2,1
435978,07-11-2024,0,0
435978,08-11-2024,2,0
435978,09-11-2024,0,0
435978,10-11-2024,0,1
435978,11-11-2024,1,0
435978,12-11-2024,2,1
435978,13-11-2024,2,0
435978,14-11-2024,2,0
435978,15-11-2024,0,0
435978,16-11-2024,2,1
435978,17-11-2024,2,1
435978,18-11-2024,0,0
435978,19-11-2024,2,0
435978,20-11-2024,2,0
435978,21-11-2024,1,1
435978,22-11-2024,1,0
435978,23-11-2024,0,1
435978,24-11-2024,0,0
435978,25-11-2024,2,1
435978,26-11-2024,1,1
435978,27-11-2024,1,0
435978,28-11-2024,1,1
435978,29-11-2024,0,0
435978,30-11-2024,2,0
435978,01-12-2024,2,1
435978,02-12-2024,2,0
435978,03-12-2024,2,0
435978,04-12-2024,2,0
435978,05-12-2024,1,1
435978,06-12-2024,1,0
435978,07-12-2024,2,1
435978,08-12-2024,0,1
435978,09-12-2024,0,0
435978,10-12-2024,0,1
435978,11-12-2024,2,0
435978,12-12-2024,2,0
435978,13-12-2024,2,0
435978,14-12-2024,2,0
435978,15-12-2024,1,0
435978,16-12-2024,1,0
435978,17-12-2024,0,0
435978,18-12-2024,0,1
435978,19-12-2024,2,0
435978,20-12-2024,0,0
435978,21-12-2024,1,0
435978,22-12-2024,0,0
435978,23-12-2024,0,0
435978,24-12-2024,1,1
435978,25-12-2024,1,0
435978,26-12-2024,1,0
435978,27-12-2024,1,1
435978,28-12-2024,0,1
435978,29-12-2024,0,1
435978,30-12-2024,1,0
435978,31-12-2024,1,0
435978,01-01-2025,2,1
435978,02-01-2025,0,0
435978,03-01-2025,1,0
435978,04-01-2025,0,1
435978,05-01-2025,1,0
435978,06-01-2025,1,1
435978,07-01-2025,1,0
435978,08-01-2025,1,0
435978,09-01-2025,0,0
435978,10-01-2025,0,1
435978,11-01-2025,0,0
435978,12-01-2025,0,0
435978,13-01-2025,2,1
435978,14-01-2025,0,0
435978,15-01-2025,0,1
435978,16-01-2025,1,1
435978,17-01-2025,1,0
435978,18-01-2025,2,1
435978,19-01-2025,0,0
435978,20-01-2025,2,1
435978,21-01-2025,1,1
435978,22-01-2025,2,1
435978,23-01-2025,0,1
435978,24-01-2025,0,0
435978,25-01-2025,0,1
435978,26-01-2025,2,1
435978,27-01-2025,2,0
435978,28-01-2025,1,0
435978,29-01-2025,1,0
435978,30-01-2025,0,0
435978,31-01-2025,2,0
435978,01-02-2025,0,1
435978,02-02-2025,2,0
435978,03-02-2025,1,1
435978,04-02-2025,0,0
435978,05-02-2025,2,1
435978,06-02-2025,1,0
435978,07-02-2025,0,1
435978,08-02-2025,0,0
435978,09-02-2025,1,1
435978,10-02-2025,0,1
435978,11-02-2025,0,1
435978,12-02-2025,0,1
435978,13-02-2025,2,0
435978,14-02-2025,0,1
435978,15-02-2025,2,0
435978,16-02-2025,2,1
435978,17-02-2025,1,1
435978,18-02-2025,0,1
435978,19-02-2025,2,1
435978,20-02-2025,2,0
435978,21-02-2025,2,0
435978,22-02-2025,2,0
435978,23-02-2025,1,1
435978,24-02-2025,2,1
435978,25-02-2025,0,1
435978,26-02-2025,1,0
435978,27-02-2025,0,1
435978,28-02-2025,0,0
435978,01-03-2025,0,0
435978,02-03-2025,1,1
435978,03-03-2025,0,1
435978,04-03-2025,1,1
435978,05-03-2025,0,1
435978,06-03-2025,1,0
435978,07-03-2025,1,1
435978,08-03-2025,0,1
435978,09-03-2025,1,0
435978,10-03-2025,1,0
435978,11-03-2025,1,0
435978,12-03-2025,0,0
435978,13-03-2025,2,0
435978,14-03-2025,1,1
435978,15-03-2025,2,0
435978,16-03-2025,2,0
435978,17-03-2025,0,1
435978,18-03-2025,2,1
435978,19-03-2025,0,0
435978,20-03-2025,1,0
435978,21-03-2025,2,0
435978,22-03-2025,1,1
435978,23-03-2025,1,0
435978,24-03-2025,1,0
435978,25-03-2025,1,0
435978,26-03-2025,0,0
435978,27-03-2025,0,1
435978,28-03-2025,1,0
435978,29-03-2025,0,0
435978,30-03-2025,1,1
435978,31-03-2025,0,1
435978,01-04-2025,1,1
435978,02-04-2025,1,0
435978,03-04-2025,1,1
435978,04-04-2025,1,0
435978,05-04-2025,1,0
435978,06-04-2025,1,1
435978,07-04-2025,1,1
435978,08-04-2025,2,0
435978,09-04-2025,2,1
435978,10-04-2025,2,0
435978,11-04-2025,0,0
435978,12-04-2025,0,1
435978,13-04-2025,0,0
435978,14-04-2025,2,0
435978,15-04-2025,2,0
435978,16-04-2025,2,0
435978,17-04-2025,0,1
435978,18-04-2025,2,0
435978,19-04-2025,2,1
435978,20-04-2025,2,1
435978,21-04-2025,2,0
435978,22-04-2025,2,1
435978,23-04-2025,2,1
435978,24-04-2025,1,0
435978,25-04-2025,0,1
435978,26-04-2025,2,1
435978,27-04-2025,1,0
435978,28-04-2025,2,1
435978,29-04-2025,2,1
435978,30-04-2025,1,0
435978,01-05-2025,0,0
435978,02-05-2025,1,0
435978,03-05-2025,1,0
435978,04-05-2025,2,0
435978,05-05-2025,2,0
435978,06-05-2025,0,1
435978,07-05-2025,1,1
435978,08-05-2025,2,1
435978,09-05-2025,1,0
435978,10-05-2025,2,0
435978,11-05-2025,0,0
435978,12-05-2025,2,1
435978,13-05-2025,1,0
435978,14-05-2025,0,0
435978,15-05-2025,1,1
435978,16-05-2025,0,0
435978,17-05-2025,1,1
435978,18-05-2025,0,0
435978,19-05-2025,2,1
435978,20-05-2025,1,1
435978,21-05-2025,1,1
435978,22-05-2025,2,0
435978,23-05-2025,0,1
435978,24-05-2025,2,1
435978,25-05-2025,1,0
435978,26-05-2025,1,0
435978,27-05-2025,2,1
435978,28-05-2025,2,0
435978,29-05-2025,2,0
435978,30-05-2025,1,1
435978,31-05-2025,1,1
435978,01-06-2025,1,1
435978,02-06-2025,1,0
435978,03-06-2025,1,1
435978,04-06-2025,1,0
435978,05-06-2025,0,0
435978,06-06-2025,0,0
435978,07-06-2025,1,1
435978,08-06-2025,0,0
435978,09-06-2025,1,0
435978,10-06-2025,0,1
435978,11-06-2025,1,1
435978,12-06-2025,2,1
435978,13-06-2025,2,1
435978,14-06-2025,1,1
435978,15-06-2025,0,0
435978,16-06-2025,1,0
435978,17-06-2025,0,1
435978,18-06-2025,1,0
435978,19-06-2025,2,1
435978,20-06-2025,2,1
435978,21-06-2025,1,1
435978,22-06-2025,2,0
435978,23-06-2025,2,1
435978,24-06-2025,1,0
435978,25-06-2025,0,0
435978,26-06-2025,1,0
435978,27-06-2025,1,1
435978,28-06-2025,1,0
435978,29-06-2025,0,1
435978,30-06-2025,0,0
435978,01-07-2025,2,1
435978,02-07-2025,2,0
435978,03-07-2025,2,1
435978,04-07-2025,2,1
435978,05-07-2025,0,1
435978,06-07-2025,2,1
435978,07-07-2025,1,0
435978,08-07-2025,2,0
435978,09-07-2025,2,1
435978,10-07-2025,2,0
435978,11-07-2025,0,0
435978,12-07-2025,1,0
435978,13-07-2025,1,0
435978,14-07-2025,2,1
435978,15-07-2025,0,1
435978,16-07-2025,0,0
435978,17-07-2025,1,0
435978,18-07-2025,2,1
435978,19-07-2025,2,0
435978,20-07-2025,2,0
435978,21-07-2025,1,0
435978,22-07-2025,1,0
435978,23-07-2025,0,0
435978,24-07-2025,2,0
435978,25-07-2025,0,0
435978,26-07-2025,2,0
435978,27-07-2025,2,0
435978,28-07-2025,0,1
435978,29-07-2025,0,1
435978,30-07-2025,0,0
435978,31-07-2025,0,1
435978,01-08-2025,1,1
435978,02-08-2025,2,0
435978,03-08-2025,0,1
435978,04-08-2025,1,1
435978,05-08-2025,1,0
435978,06-08-2025,0,1
435978,07-08-2025,1,0
435978,08-08-2025,2,1
435978,09-08-2025,1,0
435978,10-08-2025,2,1
435978,11-08-2025,0,0
435978,12-08-2025,2,1
435978,13-08-2025,1,0
435978,14-08-2025,1,0
435978,15-08-2025,0,0
435978,16-08-2025,1,1
435978,17-08-2025,1,1
435978,18-08-2025,0,0
435978,19-08-2025,1,1
435978,20-08-2025,0,1
435978,21-08-2025,0,0
435978,22-08-2025,2,1
435978,23-08-2025,1,0
435978,24-08-2025,1,1
435978,25-08-2025,2,0
435978,26-08-2025,2,1
435978,27-08-2025,0,0
435978,28-08-2025,2,1
435978,29-08-2025,2,1
435978,30-08-2025,1,0
435978,31-08-2025,2,0
435978,01-09-2025,1,1
435978,02-09-2025,1,0
435978,03-09-2025,2,1
435978,04-09-2025,0,1
435978,05-09-2025,0,1
435978,06-09-2025,1,0
435978,07-09-2025,2,0
435978,08-09-2025,1,0
435978,09-09-2025,0,1
435978,10-09-2025,1,0
435978,11-09-2025,1,1
435978,12-09-2025,2,0
435978,13-09-2025,1,0
435978,14-09-2025,1,0
435978,15-09-2025,2,1
435978,16-09-2025,1,0
435978,17-09-2025,0,0
435978,18-09-2025,2,0
435978,19-09-2025,2,0
435978,20-09-2025,0,1
435978,21-09-2025,2,1
435978,22-09-2025,2,0
435978,23-09-2025,0,1
435978,24-09-2025,0,0
435978,25-09-2025,1,0
435978,26-09-2025,0,0
435978,27-09-2025,1,1
435978,28-09-2025,1,1
435978,29-09-2025,2,0
435978,30-09-2025,1,0
435978,01-10-2025,2,0
435978,02-10-2025,2,0
435978,03-10-2025,1,0
435978,04-10-2025,0,0
435978,05-10-2025,0,1
435978,06-10-2025,1,1
435978,07-10-2025,2,1
435978,08-10-2025,0,0
435978,09-10-2025,0,1
435978,10-10-2025,1,0
435978,11-10-2025,2,0
435978,12-10-2025,0,1
435978,13-10-2025,2,1
435978,14-10-2025,2,1
435978,15-10-2025,2,0
435978,16-10-2025,1,1
435978,17-10-2025,1,1
435978,18-10-2025,1,1
435978,19-10-2025,2,0
435978,20-10-2025,2,0
435978,21-10-2025,2,1
435978,22-10-2025,1,1
435978,23-10-2025,1,0
435978,24-10-2025,0,1
435978,25-10-2025,2,1
435978,26-10-2025,0,1
435978,27-10-2025,2,0
435978,28-10-2025,2,1
435978,29-10-2025,0,0
435978,30-10-2025,1,1
435978,31-10-2025,0,0
435978,01-11-2025,1,1
435978,02-11-2025,1,0
435978,03-11-2025,0,1
435978,04-11-2025,0,1
435978,05-11-2025,1,0
435978,06-11-2025,2,1
435978,07-11-2025,0,1
435978,08-11-2025,1,1
435978,09-11-2025,0,0
435978,10-11-2025,2,0
435978,11-11-2025,0,0
435978,12-11-2025,2,0
435978,13-11-2025,1,0
435978,14-11-2025,1,1
435978,15-11-2025,0,1
435978,16-11-2025,1,1
435978,17-11-2025,0,0
435978,18-11-2025,2,1
435978,19-11-2025,0,1
435978,20-11-2025,0,0
435978,21-11-2025,2,0
435978,22-11-2025,2,1
435978,23-11-2025,2,0
435978,24-11-2025,0,0
435978,25-11-2025,0,1
435978,26-11-2025,2,1
435978,27-11-2025,2,1
435978,28-11-2025,0,0
435978,29-11-2025,0,1
435978,30-11-2025,2,1
435978,01-12-2025,1,0
435978,02-12-2025,1,1
435978,03-12-2025,2,0
435978,04-12-2025,0,1
435978,05-12-2025,0,1
435978,06-12-2025,0,0
435978,07-12-2025,0,1
435978,08-12-2025,0,1
435978,09-12-2025,2,1
435978,10-12-2025,1,0
435978,11-12-2025,1,0
435978,12-12-2025,2,0
435978,13-12-2025,2,1
435978,14-12-2025,0,0
435978,15-12-2025,1,0
435978,16-12-2025,1,1
435978,17-12-2025,1,0
435978,18-12-2025,2,0
435978,19-12-2025,1,1
435978,20-12-2025,2,1
435978,21-12-2025,0,0
435978,22-12-2025,2,1
435978,23-12-2025,1,0
435978,24-12-2025,1,1
435978,25-12-2025,1,0
435978,26-12-2025,2,0
435978,27-12-2025,1,0
435978,28-12-2025,0,1
435978,29-12-2025,1,1
435978,30-12-2025,1,0
435978,31-12-2025,1,0
170243,01-01-2023,2,0
170243,02-01-2023,0,1
170243,03-01-2023,2,0
170243,04-01-2023,1,0
170243,05-01-2023,2,0
170243,06-01-2023,1,1
170243,07-01-2023,1,1
170243,08-01-2023,1,0
170243,09-01-2023,0,0
170243,10-01-2023,0,0
170243,11-01-2023,2,1
170243,12-01-2023,1,0
170243,13-01-2023,1,0
170243,14-01-2023,1,0
170243,15-01-2023,1,1
170243,16-01-2023,0,1
170243,17-01-2023,0,0
170243,18-01-2023,2,1
170243,19-01-2023,0,0
170243,20-01-2023,1,1
170243,21-01-2023,1,0
170243,22-01-2023,1,1
170243,23-01-2023,2,1
170243,24-01-2023,0,1
170243,25-01-2023,2,0
170243,26-01-2023,0,0
170243,27-01-2023,0,0
170243,28-01-2023,0,0
170243,29-01-2023,1,1
170243,30-01-2023,0,1
170243,31-01-2023,2,1
170243,01-02-2023,2,0
170243,02-02-2023,2,1
170243,03-02-2023,1,1
170243,04-02-2023,0,1
170243,05-02-2023,2,0
170243,06-02-2023,2,1
170243,07-02-2023,1,0
170243,08-02-2023,1,1
170243,09-02-2023,2,1
170243,10-02-2023,0,0
170243,11-02-2023,2,0
170243,12-02-2023,0,0
170243,13-02-2023,0,0
170243,14-02-2023,2,0
170243,15-02-2023,2,0
170243,16-02-2023,1,0
170243,17-02-2023,1,0
170243,18-02-2023,1,1
170243,19-02-2023,0,0
170243,20-02-2023,2,1
170243,21-02-2023,0,0
170243,22-02-2023,2,0
170243,23-02-2023,1,1
170243,24-02-2023,0,1
170243,25-02-2023,2,0
170243,26-02-2023,1,1
170243,27-02-2023,1,0
170243,28-02-2023,1,0
170243,01-03-2023,1,0
170243,02-03-2023,0,0
170243,03-03-2023,1,1
170243,04-03-2023,1,0
170243,05-03-2023,1,1
170243,06-03-2023,0,0
170243,07-03-2023,0,1
170243,08-03-2023,2,0
170243,09-03-2023,2,0
170243,10-03-2023,1,0
170243,11-03-2023,1,0
170243,12-03-2023,0,0
170243,13-03-2023,1,0
170243,14-03-2023,0,1
170243,15-03-2023,2,1
170243,16-03-2023,0,1
170243,17-03-2023,0,1
170243,18-03-2023,0,1
170243,19-03-2023,2,0
170243,20-03-2023,2,1
170243,21-03-2023,0,1
170243,22-03-2023,2,0
170243,23-03-2023,0,0
170243,24-03-2023,0,0
170243,25-03-2023,2,0
170243,26-03-2023,1,0
170243,27-03-2023,1,0
170243,28-03-2023,2,0
170243,29-03-2023,2,0
170243,30-03-2023,1,1
170243,31-03-2023,0,1
170243,01-04-2023,2,1
170243,02-04-2023,2,0
170243,03-04-2023,1,0
170243,04-04-2023,0,0
170243,05-04-2023,1,0
170243,06-04-2023,2,0
170243,07-04-2023,0,0
170243,08-04-2023,1,1
170243,09-04-2023,2,0
170243,10-04-2023,2,1
170243,11-04-2023,0,0
170243,12-04-2023,2,0
170243,13-04-2023,0,0
170243,14-04-2023,0,0
170243,15-04-2023,1,0
170243,16-04-2023,0,1
170243,17-04-2023,0,1
170243,18-04-2023,0,1
170243,19-04-2023,0,0
170243,20-04-2023,2,1
170243,21-04-2023,2,0
170243,22-04-2023,2,0
170243,23-04-2023,2,0
170243,24-04-2023,1,1
170243,25-04-2023,0,0
170243,26-04-2023,0,1
170243,27-04-2023,0,0
170243,28-04-2023,0,1
170243,29-04-2023,0,0
170243,30-04-2023,1,1
170243,01-05-2023,2,1
170243,02-05-2023,0,1
170243,03-05-2023,0,1
170243,04-05-2023,1,0
170243,05-05-2023,0,1
170243,06-05-2023,2,0
170243,07-05-2023,0,1
170243,08-05-2023,2,1
170243,09-05-2023,2,1
170243,10-05-2023,2,0
170243,11-05-2023,2,0
170243,12-05-2023,0,1
170243,13-05-2023,0,0
170243,14-05-2023,2,1
170243,15-05-2023,0,0
170243,16-05-2023,2,0
170243,17-05-2023,2,1
170243,18-05-2023,0,0
170243,19-05-2023,2,1
170243,20-05-2023,1,1
170243,21-05-2023,1,1
170243,22-05-2023,0,1
170243,23-05-2023,1,0
170243,24-05-2023,0,1
170243,25-05-2023,2,0
170243,26-05-2023,1,1
170243,27-05-2023,2,1
170243,28-05-2023,0,0
170243,29-05-2023,0,0
170243,30-05-2023,0,1
170243,31-05-2023,2,1
170243,01-06-2023,0,1
170243,02-06-2023,2,1
170243,03-06-2023,2,0
170243,04-06-2023,0,0
170243,05-06-2023,1,1
170243,06-06-2023,0,0
170243,07-06-2023,0,0
170243,08-06-2023,1,0
170243,09-06-2023,1,1
170243,10-06-2023,1,0
170243,11-06-2023,1,0
170243,12-06-2023,2,0
170243,13-06-2023,1,1
170243,14-06-2023,0,0
170243,15-06-2023,0,1
170243,16-06-2023,2,0
170243,17-06-2023,1,1
170243,18-06-2023,0,0
170243,19-06-2023,2,0
170243,20-06-2023,1,1
170243,21-06-2023,0,1
170243,22-06-2023,2,1
170243,23-06-2023,0,1
170243,24-06-2023,0,0
170243,25-06-2023,2,1
170243,26-06-2023,1,0
170243,27-06-2023,2,0
170243,28-06-2023,2,0
170243,29-06-2023,2,0
170243,30-06-2023,0,0
170243,01-07-2023,2,1
170243,02-07-2023,0,1
170243,03-07-2023,0,0
170243,04-07-2023,0,1
170243,05-07-2023,2,1
170243,06-07-2023,2,0
170243,07-07-2023,1,1
170243,08-07-2023,1,1
170243,09-07-2023,1,1
170243,10-07-2023,2,1
170243,11-07-2023,1,0
170243,12-07-2023,2,1
170243,13-07-2023,0,1
170243,14-07-2023,0,1
170243,15-07-2023,2,1
170243,16-07-2023,1,0
170243,17-07-2023,2,1
170243,18-07-2023,2,0
170243,19-07-2023,0,1
170243,20-07-2023,0,0
170243,21-07-2023,0,0
170243,22-07-2023,0,1
170243,23-07-2023,1,1
170243,24-07-2023,2,0
170243,25-07-2023,0,1
170243,26-07-2023,0,1
170243,27-07-2023,2,0
170243,28-07-2023,2,1
170243,29-07-2023,0,1
170243,30-07-2023,2,1
170243,31-07-2023,1,1
170243,01-08-2023,0,1
170243,02-08-2023,2,0
170243,03-08-2023,0,0
170243,04-08-2023,1,1
170243,05-08-2023,0,1
170243,06-08-2023,0,0
170243,07-08-2023,1,0
170243,08-08-2023,1,1
170243,09-08-2023,1,0
170243,10-08-2023,0,0
170243,11-08-2023,2,1
170243,12-08-2023,2,0
170243,13-08-2023,0,0
170243,14-08-2023,2,1
170243,15-08-2023,1,1
170243,16-08-2023,0,1
170243,17-08-2023,1,0
170243,18-08-2023,2,0
170243,19-08-2023,1,1
170243,20-08-2023,1,1
170243,21-08-2023,2,0
170243,22-08-2023,1,1
170243,23-08-2023,0,0
170243,24-08-2023,1,1
170243,25-08-2023,1,1
170243,26-08-2023,1,0
170243,27-08-2023,0,0
170243,28-08-2023,2,1
170243,29-08-2023,2,0
170243,30-08-2023,1,1
170243,31-08-2023,2,0
170243,01-09-2023,2,1
170243,02-09-2023,1,0
170243,03-09-2023,1,0
170243,04-09-2023,0,1
170243,05-09-2023,1,0
170243,06-09-2023,0,1
170243,07-09-2023,2,1
170243,08-09-2023,2,0
170243,09-09-2023,2,1
170243,10-09-2023,0,0
170243,11-09-2023,1,1
170243,12-09-2023,2,1
170243,13-09-2023,2,1
170243,14-09-2023,0,0
170243,15-09-2023,2,1
170243,16-09-2023,0,0
170243,17-09-2023,0,1
170243,18-09-2023,2,0
170243,19-09-2023,0,1
170243,20-09-2023,1,1
170243,21-09-2023,0,0
170243,22-09-2023,2,1
170243,23-09-2023,2,1
170243,24-09-2023,1,1
170243,25-09-2023,2,0
170243,26-09-2023,0,1
170243,27-09-2023,1,1
170243,28-09-2023,2,0
170243,29-09-2023,2,0
170243,30-09-2023,0,0
170243,01-10-2023,1,0
170243,02-10-2023,0,1
170243,03-10-2023,0,0
170243,04-10-2023,1,0
170243,05-10-2023,1,0
170243,06-10-2023,2,0
170243,07-10-2023,1,0
170243,08-10-2023,1,1
170243,09-10-2023,1,1
170243,10-10-2023,1,0
170243,11-10-2023,0,1
170243,12-10-2023,0,1
170243,13-10-2023,2,1
170243,14-10-2023,1,1
170243,15-10-2023,2,0
170243,16-10-2023,0,1
170243,17-10-2023,1,1
170243,18-10-2023,1,0
170243,19-10-2023,2,1
170243,20-10-2023,1,0
170243,21-10-2023,2,0
170243,22-10-2023,0,0
170243,23-10-2023,1,1
170243,24-10-2023,1,0
170243,25-10-2023,0,1
170243,26-10-2023,1,0
170243,27-10-2023,2,0
170243,28-10-2023,0,0
170243,29-10-2023,0,1
170243,30-10-2023,2,1
170243,31-10-2023,0,0
170243,01-11-2023,2,1
170243,02-11-2023,2,0
170243,03-11-2023,2,1
170243,04-11-2023,0,0
170243,05-11-2023,2,0
170243,06-11-2023,2,0
170243,07-11-2023,1,1
170243,08-11-2023,1,0
170243,09-11-2023,0,1
170243,10-11-2023,1,1
170243,11-11-2023,0,0
170243,12-11-2023,0,0
170243,13-11-2023,2,0
170243,14-11-2023,2,1
170243,15-11-2023,2,1
170243,16-11-2023,2,0
170243,17-11-2023,2,0
170243,18-11-2023,2,1
170243,19-11-2023,2,0
170243,20-11-2023,1,1
170243,21-11-2023,2,0
170243,22-11-2023,1,1
170243,23-11-2023,2,0
170243,24-11-2023,1,1
170243,25-11-2023,1,1
170243,26-11-2023,0,0
170243,27-11-2023,0,0
170243,28-11-2023,2,1
170243,29-11-2023,0,1
170243,30-11-2023,2,0
170243,01-12-2023,2,1
170243,02-12-2023,2,1
170243,03-12-2023,1,0
170243,04-12-2023,1,0
170243,05-12-2023,2,1
170243,06-12-2023,0,0
170243,07-12-2023,0,0
170243,08-12-2023,1,1
170243,09-12-2023,1,0
170243,10-12-2023,0,0
170243,11-12-2023,0,0
170243,12-12-2023,0,1
170243,13-12-2023,1,0
170243,14-12-2023,1,0
170243,15-12-2023,0,0
170243,16-12-2023,1,1
170243,17-12-2023,1,0
170243,18-12-2023,0,0
170243,19-12-2023,0,1
170243,20-12-2023,0,1
170243,21-12-2023,2,1
170243,22-12-2023,2,1
170243,23-12-2023,0,0
170243,24-12-2023,2,1
170243,25-12-2023,0,1
170243,26-12-2023,0,1
170243,27-12-2023,0,1
170243,28-12-2023,1,0
170243,29-12-2023,0,0
170243,30-12-2023,2,0
170243,31-12-2023,1,1
170243,01-01-2024,2,1
170243,02-01-2024,0,0
170243,03-01-2024,1,1
170243,04-01-2024,1,0
170243,05-01-2024,1,0
170243,06-01-2024,2,0
170243,07-01-2024,1,0
170243,08-01-2024,0,0
170243,09-01-2024,0,1
170243,10-01-2024,2,0
170243,11-01-2024,0,0
170243,12-01-2024,2,1
170243,13-01-2024,1,1
170243,14-01-2024,1,1
170243,15-01-2024,1,0
170243,16-01-2024,0,1
170243,17-01-2024,1,0
170243,18-01-2024,0,0
170243,19-01-2024,0,0
170243,20-01-2024,2,0
170243,21-01-2024,0,1
170243,22-01-2024,0,1
170243,23-01-2024,1,0
170243,24-01-2024,0,1
170243,25-01-2024,1,0
170243,26-01-2024,0,0
170243,27-01-2024,1,0
170243,28-01-2024,1,0
170243,29-01-2024,0,1
170243,30-01-2024,1,0
170243,31-01-2024,1,1
170243,01-02-2024,0,1
170243,02-02-2024,0,0
170243,03-02-2024,0,1
170243,04-02-2024,0,1
170243,05-02-2024,0,0
170243,06-02-2024,2,0
170243,07-02-2024,1,1
170243,08-02-2024,0,1
170243,09-02-2024,2,0
170243,10-02-2024,2,0
170243,11-02-2024,1,1
170243,12-02-2024,2,1
170243,13-02-2024,2,1
170243,14-02-2024,0,1
170243,15-02-2024,0,0
170243,16-02-2024,2,1
170243,17-02-2024,0,0
170243,18-02-2024,0,0
170243,19-02-2024,2,1
170243,20-02-2024,2,0
170243,21-02-2024,0,1
170243,22-02-2024,1,0
170243,23-02-2024,0,1
170243,24-02-2024,2,0
170243,25-02-2024,1,1
170243,26-02-2024,1,0
170243,27-02-2024,1,0
170243,28-02-2024,2,1
170243,29-02-2024,0,1
170243,01-03-2024,0,1
170243,02-03-2024,0,1
170243,03-03-2024,0,0
170243,04-03-2024,0,0
170243,05-03-2024,2,0
170243,06-03-2024,1,1
170243,07-03-2024,1,1
170243,08-03-2024,2,1
170243,09-03-2024,0,0
170243,10-03-2024,1,0
170243,11-03-2024,2,0
170243,12-03-2024,2,1
170243,13-03-2024,1,1
170243,14-03-2024,0,0
170243,15-03-2024,2,1
170243,16-03-2024,1,0
170243,17-03-2024,2,1
170243,18-03-2024,2,0
170243,19-03-2024,1,1
170243,20-03-2024,2,1
170243,21-03-2024,1,1
170243,22-03-2024,0,1
170243,23-03-2024,2,1
170243,24-03-2024,1,0
170243,25-03-2024,0,1
170243,26-03-2024,1,1
170243,27-03-2024,2,0
170243,28-03-2024,0,0
170243,29-03-2024,2,0
170243,30-03-2024,1,1
170243,31-03-2024,1,1
170243,01-04-2024,1,0
170243,02-04-2024,0,1
170243,03-04-2024,2,1
170243,04-04-2024,2,0
170243,05-04-2024,2,0
170243,06-04-2024,0,1
170243,07-04-2024,2,1
170243,08-04-2024,0,1
170243,09-04-2024,1,0
170243,10-04-2024,2,0
170243,11-04-2024,0,1
170243,12-04-2024,0,0
170243,13-04-2024,0,0
170243,14-04-2024,2,0
170243,15-04-2024,0,1
170243,16-04-2024,2,1
170243,17-04-2024,2,0
170243,18-04-2024,0,1
170243,19-04-2024,2,1
170243,20-04-2024,0,0
170243,21-04-2024,0,1
170243,22-04-2024,0,0
170243,23-04-2024,2,0
170243,24-04-2024,1,0
170243,25-04-2024,0,0
170243,26-04-2024,1,1
170243,27-04-2024,2,1
170243,28-04-2024,0,1
170243,29-04-2024,0,0
170243,30-04-2024,1,1
170243,01-05-2024,1,1
170243,02-05-2024,2,0
170243,03-05-2024,2,0
170243,04-05-2024,1,0
170243,05-05-2024,0,1
170243,06-05-2024,2,0
170243,07-05-2024,2,0
170243,08-05-2024,2,1
170243,09-05-2024,1,0
170243,10-05-2024,1,1
170243,11-05-2024,0,1
170243,12-05-2024,0,0
170243,13-05-2024,1,1
170243,14-05-2024,1,0
170243,15-05-2024,1,0
170243,16-05-2024,0,0
170243,17-05-2024,0,1
170243,18-05-2024,2,0
170243,19-05-2024,2,0
170243,20-05-2024,1,0
170243,21-05-2024,2,1
170243,22-05-2024,1,0
170243,23-05-2024,2,0
170243,24-05-2024,2,1
170243,25-05-2024,1,0
170243,26-05-2024,1,0
170243,27-05-2024,2,0
170243,28-05-2024,0,1
170243,29-05-2024,0,0
170243,30-05-2024,2,0
170243,31-05-2024,2,0
170243,01-06-2024,0,1
170243,02-06-2024,0,0
170243,03-06-2024,2,1
170243,04-06-2024,0,1
170243,05-06-2024,2,1
170243,06-06-2024,0,1
170243,07-06-2024,2,0
170243,08-06-2024,1,1
170243,09-06-2024,1,0
170243,10-06-2024,0,1
170243,11-06-2024,1,1
