order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id
1061198406,9005750,2023-06-06 15:29:16,2023-06-06 15:49:16,2023-06-06 15:54:16,On Time,1828.07,UPI,15306,9030971902
7490994169,2555986,2025-08-09 17:18:16,2025-08-09 17:34:16,2025-08-09 17:35:16,On Time,4145.79,Card,63919,3006016457
6903894170,26718818,2023-07-16 04:29:28,2023-07-16 04:39:28,2023-07-16 04:53:28,Slightly Delayed,2584.82,UPI,7908,7421105731
3049744669,83098131,2024-08-22 06:32:09,2024-08-22 06:46:09,2024-08-22 06:41:09,On Time,4482.53,UPI,80936,7424078454
7989300299,46978830,2023-09-21 20:32:33,2023-09-21 20:42:33,2023-09-21 20:45:33,On Time,2694.9,Wallet,44777,6396920717
2160189532,23120371,2024-11-03 02:23:35,2024-11-03 02:33:35,2024-11-03 02:34:35,On Time,3185.92,Card,39292,100471041
8278682921,91958974,2025-02-27 05:24:16,2025-02-27 05:37:16,2025-02-27 05:39:16,On Time,3355.78,UPI,27659,9844391747
4644499964,10131406,2024-05-12 07:43:24,2024-05-12 07:57:24,2024-05-12 08:04:24,Slightly Delayed,2483.62,Cash,88358,5522606940
6119915236,81196033,2024-04-14 10:13:06,2024-04-14 10:32:06,2024-04-14 11:01:06,Significantly Delayed,1067.05,UPI,66522,7405438210
4376536193,31060575,2024-11-18 00:57:32,2024-11-18 01:14:32,2024-11-18 01:26:32,Slightly Delayed,3726.69,Card,87224,339204745
3792159966,88837504,2024-09-18 00:28:59,2024-09-18 00:41:59,2024-09-18 00:48:59,Slightly Delayed,1424.24,UPI,46320,7964156340
4727666477,28325145,2024-08-21 18:35:44,2024-08-21 18:50:44,2024-08-21 18:53:44,On Time,1202.55,Wallet,98518,3048136240
7092174724,61392151,2024-04-14 02:32:04,2024-04-14 02:49:04,2024-04-14 02:50:04,On Time,4185.21,UPI,69288,3658848349
6517753632,19944314,2023-06-03 04:41:20,2023-06-03 04:58:20,2023-06-03 04:56:20,On Time,1029.18,UPI,75399,1844947140
6955859731,24403675,2023-11-26 15:22:35,2023-11-26 15:36:35,2023-11-26 15:42:35,Slightly Delayed,3334.86,Card,35715,1606493193
2583818352,85471563,2025-07-16 19:38:21,2025-07-16 19:51:21,2025-07-16 20:04:21,Slightly Delayed,192.4,Card,17504,2213774589
5744350511,67608305,2025-12-06 18:51:58,2025-12-06 19:10:58,2025-12-06 19:09:58,On Time,390.93,Wallet,18540,3745938669
621875496,41039863,2025-06-24 22:10:45,2025-06-24 22:22:45,2025-06-24 22:21:45,On Time,1013.02,UPI,93932,7530541949
3532877586,29685254,2025-11-24 07:08:43,2025-11-24 07:28:43,2025-11-24 07:31:43,On Time,1030.66,UPI,46240,9063631873
8120239184,36110917,2023-02-22 17:24:46,2023-02-22 17:34:46,2023-02-22 18:02:46,Significantly Delayed,995.64,UPI,46984,1669240274
6434486722,95022236,2025-04-15 07:45:18,2025-04-15 08:01:18,2025-04-15 07:59:18,On Time,3364.4,Card,3732,9569277025
3909431692,47754918,2023-12-19 21:32:11,2023-12-19 21:45:11,2023-12-19 21:53:11,Slightly Delayed,3221.38,Cash,8525,7708562158
4923728479,95197164,2024-09-25 14:03:03,2024-09-25 14:19:03,2024-09-25 14:19:03,On Time,4363.48,Cash,85938,140095983
8213589519,28641198,2025-02-14 06:40:36,2025-02-14 06:59:36,2025-02-14 07:10:36,Slightly Delayed,1670.57,Card,12483,7294299698
6038355440,38297845,2024-10-20 19:23:44,2024-10-20 19:33:44,2024-10-20 19:35:44,On Time,4624.43,UPI,36635,7736606096
8669458082,64752175,2025-07-27 08:04:51,2025-07-27 08:24:51,2025-07-27 08:23:51,On Time,1214.93,UPI,38866,7583987435
4278400848,94617760,2024-04-21 04:46:40,2024-04-21 05:00:40,2024-04-21 05:02:40,On Time,4582.76,Cash,19175,8240269126
8648116850,89455741,2024-07-29 10:01:15,2024-07-29 10:14:15,2024-07-29 10:19:15,On Time,3612.25,UPI,70782,7297336852
2270425861,59407231,2025-02-05 19:05:30,2025-02-05 19:21:30,2025-02-05 19:44:30,Significantly Delayed,743.36,Card,66150,9436016823
9531092171,88276132,2025-06-17 01:19:25,2025-06-17 01:33:25,2025-06-17 01:30:25,On Time,683.35,UPI,79705,8192253048
1941798827,67746755,2025-05-07 09:47:26,2025-05-07 09:59:26,2025-05-07 10:08:26,Slightly Delayed,3337.87,UPI,71999,3719583444
7397014943,57439015,2023-09-09 17:49:02,2023-09-09 18:04:02,2023-09-09 18:09:02,On Time,1794.8,Cash,64778,5436485399
9172093750,46951537,2024-01-20 22:45:34,2024-01-20 23:00:34,2024-01-20 23:02:34,On Time,1700.66,Cash,97407,6123372628
2689211184,75742486,2025-09-12 02:45:29,2025-09-12 02:55:29,2025-09-12 02:51:29,On Time,3804.85,Wallet,57646,3755002231
8434053772,98504349,2023-12-13 18:40:18,2023-12-13 18:50:18,2023-12-13 18:45:18,On Time,4192.94,UPI,19284,6647311546
2099970535,14672461,2024-12-27 22:30:04,2024-12-27 22:49:04,2024-12-27 23:01:04,Slightly Delayed,3584.67,UPI,29740,6322836577
2547727158,29461554,2025-11-28 03:38:55,2025-11-28 03:50:55,2025-11-28 04:01:55,Slightly Delayed,3671.72,Wallet,56982,7205204534
8699117313,41932669,2024-07-28 00:23:34,2024-07-28 00:39:34,2024-07-28 00:43:34,On Time,3539.1,UPI,9953,2873800492
3197148818,61281006,2023-04-07 20:15:32,2023-04-07 20:27:32,2023-04-07 20:28:32,On Time,4132.17,Cash,38204,6756782481
8812141281,1086147,2024-05-27 16:02:48,2024-05-27 16:17:48,2024-05-27 16:12:48,On Time,2117.3,Card,42633,310852351
5110267195,22545982,2024-12-27 08:17:52,2024-12-27 08:33:52,2024-12-27 08:35:52,On Time,3032.67,UPI,61870,5099546304
3379255765,51648545,2025-06-30 21:00:00,2025-06-30 21:15:00,2025-06-30 21:14:00,On Time,1180.61,Wallet,98591,8883238108
7578273196,56333664,2025-06-19 23:30:08,2025-06-19 23:48:08,2025-06-19 23:58:08,Slightly Delayed,3544.69,Cash,79534,541101382
8716974829,97840598,2025-10-27 16:58:56,2025-10-27 17:15:56,2025-10-27 17:12:56,On Time,2662.18,Wallet,22178,3900184824
3036829335,31970839,2023-09-10 01:04:22,2023-09-10 01:17:22,2023-09-10 01:20:22,On Time,2187.29,UPI,7220,5098865007
4885449148,90940541,2025-01-25 21:40:42,2025-01-25 21:56:42,2025-01-25 21:55:42,On Time,1849.88,Cash,68347,8470391822
7936708178,47874987,2024-08-21 16:18:03,2024-08-21 16:33:03,2024-08-21 16:31:03,On Time,2945.71,Cash,39595,3873531613
1324377289,27243288,2024-11-18 18:12:49,2024-11-18 18:29:49,2024-11-18 18:29:49,On Time,5136.83,Card,93885,7696128131
5528396115,38344790,2023-09-24 03:03:25,2023-09-24 03:19:25,2023-09-24 03:21:25,On Time,415.98,Card,26192,9615520450
2578959649,66668970,2024-07-03 09:40:53,2024-07-03 09:57:53,2024-07-03 09:57:53,On Time,1714.12,Cash,77469,5760652441
4238019078,22946590,2025-01-22 05:57:03,2025-01-22 06:15:03,2025-01-22 06:16:03,On Time,2045.76,Card,42080,7290767648
857439547,84536559,2023-03-04 08:35:58,2023-03-04 08:45:58,2023-03-04 09:05:58,Significantly Delayed,680.05,Card,97619,7998264423
2203310473,25730169,2025-10-16 17:46:53,2025-10-16 18:04:53,2025-10-16 18:09:53,On Time,3289.0,Wallet,83353,2229247582
1376165707,32820240,2023-06-10 02:12:57,2023-06-10 02:23:57,2023-06-10 02:28:57,On Time,2319.93,Wallet,55648,5133059425
3422426191,28266942,2023-05-01 17:43:05,2023-05-01 18:01:05,2023-05-01 17:58:05,On Time,1051.18,UPI,15705,5194829202
2722363110,1668299,2025-05-03 20:02:46,2025-05-03 20:18:46,2025-05-03 20:23:46,On Time,1717.02,UPI,62573,2861293391
6812922841,46789950,2024-10-25 15:28:52,2024-10-25 15:45:52,2024-10-25 15:57:52,Slightly Delayed,2788.44,Wallet,90460,9885534929
1306408833,618735,2025-01-19 14:21:08,2025-01-19 14:35:08,2025-01-19 14:52:08,Significantly Delayed,246.43,Card,69257,405597143
8466379304,22201494,2025-04-22 12:12:08,2025-04-22 12:23:08,2025-04-22 12:20:08,On Time,851.72,Cash,19998,4469215354
8055367868,93021648,2023-07-29 21:50:26,2023-07-29 22:08:26,2023-07-29 22:18:26,Slightly Delayed,2984.81,Cash,21151,6040911610
7929192526,7235058,2023-08-27 10:53:43,2023-08-27 11:03:43,2023-08-27 11:02:43,On Time,1269.29,Cash,72347,748775590
6327025237,48543677,2023-02-28 07:58:08,2023-02-28 08:15:08,2023-02-28 08:14:08,On Time,1385.96,UPI,15943,7111711705
3977494351,57708823,2025-09-24 22:23:37,2025-09-24 22:36:37,2025-09-24 22:42:37,Slightly Delayed,1072.85,UPI,99270,5380920245
914566405,42155286,2024-06-04 16:43:56,2024-06-04 16:55:56,2024-06-04 16:53:56,On Time,2241.24,Wallet,36463,9820425506
8879376914,17042663,2025-12-06 01:41:44,2025-12-06 01:53:44,2025-12-06 01:56:44,On Time,403.22,Cash,49742,5938154821
316944106,94791645,2024-07-29 19:47:57,2024-07-29 20:04:57,2024-07-29 20:05:57,On Time,2491.56,Wallet,71956,4321642311
2627835491,62320157,2024-10-15 15:32:48,2024-10-15 15:47:48,2024-10-15 16:03:48,Significantly Delayed,3452.87,UPI,6452,8175208774
4680409301,40475594,2024-04-06 17:53:11,2024-04-06 18:11:11,2024-04-06 18:09:11,On Time,993.2,Cash,56409,328626206
1059111501,8500247,2025-11-26 01:34:23,2025-11-26 01:48:23,2025-11-26 02:14:23,Significantly Delayed,3664.93,Wallet,17661,7347887053
1661319108,67885404,2025-02-17 17:53:50,2025-02-17 18:08:50,2025-02-17 18:15:50,Slightly Delayed,1809.07,UPI,50221,143776215
6453552371,91418410,2023-05-16 16:33:32,2023-05-16 16:46:32,2023-05-16 16:43:32,On Time,2040.42,UPI,70444,8671523877
1278582620,10158126,2024-05-27 06:44:38,2024-05-27 07:03:38,2024-05-27 07:00:38,On Time,3487.42,Card,56119,1150874924
1372459989,43353374,2023-01-10 02:42:57,2023-01-10 03:02:57,2023-01-10 03:05:57,On Time,3142.42,Card,56477,4652129988
2769985963,20756503,2023-01-06 19:15:11,2023-01-06 19:29:11,2023-01-06 19:34:11,On Time,662.93,Wallet,57171,3607134603
6535113060,39141177,2024-08-02 06:48:05,2024-08-02 07:08:05,2024-08-02 07:10:05,On Time,1729.27,Wallet,84865,4307474883
3552232645,83197727,2023-03-19 11:45:25,2023-03-19 11:56:25,2023-03-19 11:59:25,On Time,3796.54,UPI,68142,8037310484
2237888702,5725011,2025-07-29 01:11:12,2025-07-29 01:28:12,2025-07-29 01:29:12,On Time,564.18,UPI,81066,2708353260
3301082048,89990581,2024-10-11 12:00:28,2024-10-11 12:15:28,2024-10-11 12:16:28,On Time,1372.65,UPI,19070,580605264
5382954144,71028243,2024-04-21 20:52:44,2024-04-21 21:12:44,2024-04-21 21:13:44,On Time,1501.97,Wallet,48432,9728391640
3509429492,76684061,2025-09-18 14:32:03,2025-09-18 14:47:03,2025-09-18 14:50:03,On Time,1959.75,Wallet,77043,4210316004
6859309870,10628545,2023-06-05 00:13:38,2023-06-05 00:33:38,2023-06-05 00:42:38,Slightly Delayed,1799.03,Cash,44684,7124469088
6986211120,71372150,2023-01-30 22:02:38,2023-01-30 22:16:38,2023-01-30 22:20:38,On Time,119.33,Card,18666,8767983561
2446356830,18193648,2025-07-20 01:04:02,2025-07-20 01:24:02,2025-07-20 01:29:02,On Time,1417.78,Wallet,79756,9915756185
946426890,14669118,2024-10-24 12:27:43,2024-10-24 12:39:43,2024-10-24 12:42:43,On Time,820.25,Cash,65711,5487398891
8186274752,73493263,2025-11-16 05:33:42,2025-11-16 05:43:42,2025-11-16 05:39:42,On Time,446.09,Card,531,2495417758
4345558479,53959358,2025-11-12 22:43:36,2025-11-12 23:00:36,2025-11-12 23:00:36,On Time,2598.03,Card,84631,4305776120
652534519,6140124,2024-06-04 22:03:16,2024-06-04 22:23:16,2024-06-04 22:20:16,On Time,596.28,Wallet,49776,7525629406
9577209956,20013692,2023-05-10 12:06:30,2023-05-10 12:26:30,2023-05-10 12:29:30,On Time,3446.58,UPI,76479,4989179328
5204714176,73714048,2023-10-22 02:58:00,2023-10-22 03:11:00,2023-10-22 03:19:00,Slightly Delayed,2664.03,Card,93364,5129498610
9750641727,8509652,2023-07-26 02:14:42,2023-07-26 02:27:42,2023-07-26 02:31:42,On Time,683.28,Cash,35537,666697830
2341313831,7771061,2024-03-07 13:43:31,2024-03-07 14:01:31,2024-03-07 14:16:31,Slightly Delayed,3854.97,UPI,99620,8083374907
1048643556,54318925,2023-12-05 13:42:06,2023-12-05 14:01:06,2023-12-05 14:05:06,On Time,2403.06,Card,52678,2925986796
3862760964,21162351,2024-05-14 23:28:34,2024-05-14 23:47:34,2024-05-14 23:52:34,On Time,261.89,UPI,56951,682263983
8846998375,12836121,2023-12-09 18:02:58,2023-12-09 18:14:58,2023-12-09 18:14:58,On Time,1972.19,Wallet,9203,9132130317
7130131078,91070736,2025-12-09 00:46:20,2025-12-09 01:01:20,2025-12-09 01:24:20,Significantly Delayed,4270.28,Cash,1625,7123422900
2537441162,92537264,2023-05-04 09:44:18,2023-05-04 09:55:18,2023-05-04 09:50:18,On Time,922.44,Card,82503,2085250277
7639497031,60624185,2024-08-26 08:12:12,2024-08-26 08:30:12,2024-08-26 08:32:12,On Time,2803.44,Card,35445,9431080507
2465165754,24538151,2023-02-07 11:23:00,2023-02-07 11:40:00,2023-02-07 11:54:00,Slightly Delayed,2543.5,Wallet,31412,1904776863
2072269341,60121871,2025-04-22 09:27:07,2025-04-22 09:37:07,2025-04-22 09:45:07,Slightly Delayed,3053.48,Wallet,49216,461782485
5594874105,49072731,2024-10-18 00:53:31,2024-10-18 01:04:31,2024-10-18 01:02:31,On Time,1653.64,Wallet,36852,9506409503
6872944843,18044704,2023-09-17 04:06:44,2023-09-17 04:18:44,2023-09-17 04:13:44,On Time,2616.2,Wallet,43076,6421649531
7794064635,99899116,2023-10-23 10:14:34,2023-10-23 10:33:34,2023-10-23 10:36:34,On Time,840.82,Wallet,43317,1506065058
8690256493,78342759,2024-04-29 19:12:11,2024-04-29 19:26:11,2024-04-29 19:28:11,On Time,3788.14,Wallet,99131,9324188075
2638155830,26834035,2025-08-15 09:15:26,2025-08-15 09:28:26,2025-08-15 09:39:26,Slightly Delayed,3884.59,UPI,66099,7544104463
531002625,79727647,2025-04-28 23:58:26,2025-04-29 00:17:26,2025-04-29 00:18:26,On Time,2703.48,Cash,90986,1898603606
9490776117,27665869,2025-10-05 12:21:47,2025-10-05 12:40:47,2025-10-05 12:44:47,On Time,543.04,Card,65558,9540190299
5770461234,16347892,2023-03-02 02:08:07,2023-03-02 02:27:07,2023-03-02 02:31:07,On Time,813.76,UPI,52426,7796168107
7927246154,80073608,2025-12-23 09:14:47,2025-12-23 09:24:47,2025-12-23 09:35:47,Slightly Delayed,4109.27,UPI,96148,5169734663
8977471487,56186648,2023-12-03 05:41:54,2023-12-03 05:53:54,2023-12-03 05:57:54,On Time,287.05,Wallet,6071,4165942079
6186047269,38430664,2024-09-20 01:08:55,2024-09-20 01:28:55,2024-09-20 01:23:55,On Time,885.68,Cash,70858,6176898501
7028863806,12437936,2025-09-05 05:50:43,2025-09-05 06:04:43,2025-09-05 06:06:43,On Time,442.44,Wallet,4675,4833976575
1881279110,34822191,2023-02-28 10:07:13,2023-02-28 10:21:13,2023-02-28 10:19:13,On Time,5382.33,Wallet,8556,9300322784
1363134026,32039527,2025-02-25 14:45:03,2025-02-25 15:02:03,2025-02-25 14:59:03,On Time,4988.15,UPI,89921,1974496439
5738672275,80952210,2023-02-17 16:46:12,2023-02-17 16:59:12,2023-02-17 17:00:12,On Time,831.75,Wallet,6372,6321183610
5267291048,94402707,2025-02-21 11:46:51,2025-02-21 12:00:51,2025-02-21 11:59:51,On Time,885.68,Cash,52044,1893476908
1570857075,45847095,2024-05-15 17:37:05,2024-05-15 17:57:05,2024-05-15 17:58:05,On Time,3244.3,Cash,43935,1993132399
9685825227,96578039,2024-05-20 06:26:39,2024-05-20 06:39:39,2024-05-20 06:42:39,On Time,105.85,Cash,72740,7379377536
279840004,63889637,2025-04-18 05:53:15,2025-04-18 06:04:15,2025-04-18 06:07:15,On Time,2602.41,Wallet,73925,8524710191
2924877965,71489116,2024-12-19 15:13:56,2024-12-19 15:23:56,2024-12-19 15:39:56,Significantly Delayed,3404.37,UPI,81893,9543252508
6972482003,84747235,2025-09-07 11:40:59,2025-09-07 11:57:59,2025-09-07 12:00:59,On Time,1398.14,Wallet,90766,1142276788
1373238454,97906910,2024-03-20 22:48:24,2024-03-20 23:08:24,2024-03-20 23:03:24,On Time,3120.75,Cash,48722,2964782786
5573985091,4717269,2023-06-14 05:39:31,2023-06-14 05:49:31,2023-06-14 06:05:31,Significantly Delayed,2791.17,UPI,28526,4127990805
6229093968,87268253,2024-11-08 12:01:40,2024-11-08 12:19:40,2024-11-08 12:22:40,On Time,1680.59,Cash,68346,6324251970
958220189,65190660,2023-05-23 04:47:18,2023-05-23 04:57:18,2023-05-23 05:14:18,Significantly Delayed,1165.15,Cash,62830,4190428673
5312359125,56769491,2023-09-01 00:45:53,2023-09-01 01:00:53,2023-09-01 01:30:53,Significantly Delayed,2448.74,Cash,40085,499596802
7583834793,63501115,2025-12-25 23:58:13,2025-12-26 00:15:13,2025-12-26 00:20:13,On Time,1783.74,Card,22014,465772439
87277311,83640600,2024-04-13 09:35:49,2024-04-13 09:55:49,2024-04-13 09:58:49,On Time,3434.96,Cash,45877,3034130540
2043849340,18443347,2023-02-02 04:56:32,2023-02-02 05:15:32,2023-02-02 05:14:32,On Time,3731.18,Wallet,55994,3388783937
4805164319,56336757,2025-06-06 22:03:14,2025-06-06 22:19:14,2025-06-06 22:27:14,Slightly Delayed,809.79,Cash,8865,2944272905
1890594159,87584796,2024-02-22 20:50:07,2024-02-22 21:08:07,2024-02-22 21:08:07,On Time,2799.65,Wallet,94907,9670038807
7916234833,70494005,2025-11-14 19:33:56,2025-11-14 19:53:56,2025-11-14 19:55:56,On Time,875.12,UPI,9325,2405362116
6258705361,14888338,2025-02-07 23:33:11,2025-02-07 23:53:11,2025-02-08 00:08:11,Slightly Delayed,3898.62,Card,2911,9445441456
3439380084,6938907,2025-07-14 07:58:41,2025-07-14 08:09:41,2025-07-14 08:13:41,On Time,1720.46,Card,87907,969220201
7024987696,18440405,2024-12-02 21:18:02,2024-12-02 21:30:02,2024-12-02 21:33:02,On Time,1235.48,Card,99060,6213986777
4944420875,83877535,2024-05-12 07:51:36,2024-05-12 08:02:36,2024-05-12 08:06:36,On Time,3140.64,Wallet,59696,579164020
3352218053,20741729,2025-03-09 10:05:12,2025-03-09 10:22:12,2025-03-09 10:17:12,On Time,2144.41,UPI,17515,863098213
3921982654,92858134,2025-11-14 21:33:53,2025-11-14 21:45:53,2025-11-14 21:48:53,On Time,2291.37,Wallet,13315,1377002524
6714895874,161020,2024-12-14 17:06:33,2024-12-14 17:16:33,2024-12-14 17:17:33,On Time,1335.22,UPI,12421,5010960235
4196701313,46740050,2024-10-30 18:49:20,2024-10-30 19:04:20,2024-10-30 19:14:20,Slightly Delayed,1655.38,Wallet,94224,4532567990
2938747012,75487882,2024-08-31 11:07:25,2024-08-31 11:24:25,2024-08-31 11:24:25,On Time,3704.77,UPI,53706,7618948427
9459039314,18270708,2023-05-13 00:27:15,2023-05-13 00:39:15,2023-05-13 00:36:15,On Time,1918.82,UPI,37534,8764601485
7119661118,8109274,2025-02-26 20:53:41,2025-02-26 21:09:41,2025-02-26 21:10:41,On Time,4479.65,Cash,98019,6091686255
8382363135,86614997,2024-07-27 01:13:49,2024-07-27 01:27:49,2024-07-27 01:37:49,Slightly Delayed,4900.48,Cash,84209,4153223514
7805207467,15527088,2025-01-03 04:58:23,2025-01-03 05:11:23,2025-01-03 05:10:23,On Time,1639.97,Card,87778,8259650733
7196856257,7046394,2023-01-23 23:20:08,2023-01-23 23:35:08,2023-01-23 23:46:08,Slightly Delayed,474.28,Cash,61359,2456943693
2789046498,1745928,2024-08-01 07:33:22,2024-08-01 07:45:22,2024-08-01 07:43:22,On Time,2878.29,Card,85452,8143649868
5093832393,34028918,2025-01-28 12:43:51,2025-01-28 13:03:51,2025-01-28 13:06:51,On Time,932.28,Cash,39269,8904080751
7995405181,39871366,2025-02-26 15:30:22,2025-02-26 15:41:22,2025-02-26 15:41:22,On Time,1422.26,Wallet,12835,8954981537
1148144318,25989181,2024-01-13 02:40:54,2024-01-13 02:50:54,2024-01-13 02:47:54,On Time,1925.61,UPI,85660,6229559727
8234275967,99191945,2024-03-10 12:16:24,2024-03-10 12:32:24,2024-03-10 12:47:24,Slightly Delayed,4151.67,Card,22460,1391647588
4663528696,57001250,2025-05-13 02:00:27,2025-05-13 02:16:27,2025-05-13 02:11:27,On Time,2306.46,Wallet,66285,9355678006
3837270500,26054769,2025-05-10 19:08:30,2025-05-10 19:22:30,2025-05-10 19:35:30,Slightly Delayed,4241.65,UPI,76180,7909251773
9598054792,56344625,2023-06-03 03:26:29,2023-06-03 03:42:29,2023-06-03 03:46:29,On Time,3684.98,Card,16546,6518113083
31185876,36016684,2023-06-03 05:52:51,2023-06-03 06:06:51,2023-06-03 06:11:51,On Time,548.02,Card,57039,3821993965
2580560013,40860011,2023-11-03 23:32:25,2023-11-03 23:47:25,2023-11-04 00:02:25,Slightly Delayed,361.08,Wallet,28969,8435700955
9730730693,94320207,2025-12-14 06:17:19,2025-12-14 06:31:19,2025-12-14 06:27:19,On Time,3488.33,Card,36219,9321433480
1442977681,1501081,2023-08-16 04:10:05,2023-08-16 04:26:05,2023-08-16 04:28:05,On Time,726.12,Card,97568,3026286187
7393908457,88725665,2025-02-28 18:21:56,2025-02-28 18:36:56,2025-02-28 18:38:56,On Time,4721.45,Wallet,44256,1053197099
1103932233,58739885,2024-12-06 09:54:42,2024-12-06 10:06:42,2024-12-06 10:04:42,On Time,2016.45,Cash,18366,6559767791
4110830721,3018831,2024-10-28 04:46:58,2024-10-28 05:01:58,2024-10-28 04:56:58,On Time,1134.57,Card,77411,8172941092
7002717155,51041314,2023-08-19 12:39:58,2023-08-19 12:51:58,2023-08-19 12:51:58,On Time,687.03,UPI,30999,3980757174
7242838261,98043990,2025-07-11 08:17:36,2025-07-11 08:37:36,2025-07-11 08:38:36,On Time,1888.82,Card,9534,5133203518
9632372850,85667100,2024-11-28 05:27:06,2024-11-28 05:41:06,2024-11-28 05:51:06,Slightly Delayed,1020.19,Cash,51773,6464687636
4527258252,69727255,2025-08-04 12:53:20,2025-08-04 13:09:20,2025-08-04 13:24:20,Slightly Delayed,1259.93,Cash,88480,5219648215
9536764879,77210488,2025-10-14 16:46:08,2025-10-14 16:59:08,2025-10-14 17:11:08,Slightly Delayed,3499.68,UPI,63302,7703899066
9406174538,10608443,2023-07-14 06:49:29,2023-07-14 07:09:29,2023-07-14 07:05:29,On Time,1754.44,Cash,20961,9609558734
9211792797,87420296,2024-09-01 22:08:17,2024-09-01 22:28:17,2024-09-01 22:41:17,Slightly Delayed,858.57,UPI,75839,9651911949
9717753615,18821336,2023-03-26 01:02:43,2023-03-26 01:20:43,2023-03-26 01:50:43,Significantly Delayed,694.44,Wallet,13078,1148557051
1346071376,54442333,2025-06-23 11:31:50,2025-06-23 11:43:50,2025-06-23 11:56:50,Slightly Delayed,1252.05,Wallet,58388,6782481393
5527811334,8654009,2023-04-08 19:24:45,2023-04-08 19:40:45,2023-04-08 19:41:45,On Time,2403.15,UPI,47934,5983593090
1337530344,73911792,2024-02-23 10:51:38,2024-02-23 11:10:38,2024-02-23 11:06:38,On Time,3246.74,Wallet,24968,4142507677
3736500936,54681274,2023-04-10 07:23:51,2023-04-10 07:33:51,2023-04-10 07:46:51,Slightly Delayed,2454.43,Cash,22462,6094564562
2362040441,29808929,2025-01-25 13:22:57,2025-01-25 13:42:57,2025-01-25 13:38:57,On Time,1245.18,Card,25499,1042048898
6354371297,16813893,2023-09-22 00:54:09,2023-09-22 01:11:09,2023-09-22 01:14:09,On Time,3229.86,Card,84732,7650095170
3963463143,48608348,2024-12-10 00:32:24,2024-12-10 00:46:24,2024-12-10 00:43:24,On Time,1922.29,Wallet,15515,5537029646
4259785005,48158730,2023-10-07 20:11:17,2023-10-07 20:28:17,2023-10-07 20:24:17,On Time,1920.59,Wallet,38145,6631697513
5085676354,86614997,2025-08-20 21:52:32,2025-08-20 22:04:32,2025-08-20 22:09:32,On Time,1870.93,Wallet,97297,9250822083
7235872892,67792649,2025-10-15 01:01:02,2025-10-15 01:16:02,2025-10-15 01:22:02,Slightly Delayed,3996.26,Cash,65603,6887278501
3191106571,72308713,2025-08-31 11:07:15,2025-08-31 11:19:15,2025-08-31 11:24:15,On Time,3751.27,Card,47627,7966930581
9960791717,51137972,2024-08-22 08:25:39,2024-08-22 08:45:39,2024-08-22 08:45:39,On Time,1111.5,Wallet,8005,161587748
6797895690,66832056,2023-01-01 12:03:47,2023-01-01 12:17:47,2023-01-01 12:20:47,On Time,1669.34,Wallet,83308,7955652887
8313388497,99616575,2023-05-21 12:30:33,2023-05-21 12:40:33,2023-05-21 12:50:33,Slightly Delayed,3902.24,Cash,23938,213007509
8255713987,86968535,2024-10-31 06:39:35,2024-10-31 06:56:35,2024-10-31 07:11:35,Slightly Delayed,2442.41,UPI,80243,7847107576
9782191706,18166703,2025-12-16 06:30:25,2025-12-16 06:50:25,2025-12-16 06:50:25,On Time,4543.8,Cash,11939,5676480231
9656047979,4401212,2023-02-12 02:38:47,2023-02-12 02:52:47,2023-02-12 02:50:47,On Time,4199.26,Card,69891,3968697468
6128826532,85774020,2023-12-02 19:23:11,2023-12-02 19:42:11,2023-12-02 19:44:11,On Time,1309.53,Cash,10205,7284627322
3600160597,14357313,2023-08-14 09:30:46,2023-08-14 09:49:46,2023-08-14 10:01:46,Slightly Delayed,5336.29,Wallet,25042,1952937440
5223724141,70898180,2024-03-19 16:42:03,2024-03-19 16:56:03,2024-03-19 17:03:03,Slightly Delayed,1568.81,Cash,96962,6691837649
2147477385,29342656,2025-07-13 02:41:16,2025-07-13 02:52:16,2025-07-13 03:06:16,Slightly Delayed,4148.18,Cash,33865,6570609194
2437681153,52648865,2025-02-14 09:21:48,2025-02-14 09:31:48,2025-02-14 09:33:48,On Time,2476.14,Card,30874,2132854736
9922176365,79432408,2025-07-21 22:21:28,2025-07-21 22:38:28,2025-07-21 22:58:28,Significantly Delayed,4219.44,Card,62821,9797336253
7529404674,77650442,2023-03-24 09:17:32,2023-03-24 09:31:32,2023-03-24 09:33:32,On Time,2416.03,Wallet,11242,7146650553
5442536870,60790476,2023-08-16 08:37:18,2023-08-16 08:50:18,2023-08-16 09:15:18,Significantly Delayed,1792.51,Wallet,15196,1664636079
7845137519,30412281,2023-04-01 04:12:02,2023-04-01 04:31:02,2023-04-01 04:31:02,On Time,2548.26,Cash,73569,2986537743
7480158519,41539229,2023-06-18 06:11:23,2023-06-18 06:30:23,2023-06-18 06:49:23,Significantly Delayed,1634.0,Wallet,33353,1948253223
5691234856,91789052,2025-03-08 08:01:10,2025-03-08 08:18:10,2025-03-08 08:20:10,On Time,249.74,Cash,8387,7737115499
4954161920,51924273,2024-03-20 01:50:36,2024-03-20 02:05:36,2024-03-20 02:06:36,On Time,3263.76,Wallet,93010,4907762315
3586193077,94809460,2024-08-28 23:36:42,2024-08-28 23:46:42,2024-08-28 23:48:42,On Time,4495.61,Wallet,11401,5825056358
