campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas
334682,New User Discount,2023-05-16,Premium,Email,623,216,30,74.96,153.21,3.99
800248,Weekend Special,2023-05-16,New Users,Email,894,136,93,81.22,184.23,1.93
60602,Festival Offer,2023-05-16,Premium,SMS,430,110,95,73.7,211.74,2.07
504345,Flash Sale,2023-05-16,New Users,Email,496,79,23,68.86,198.73,2.48
682404,Membership Drive,2023-05-16,All,Social Media,947,250,78,99.27,299.05,1.97
311349,Category Promotion,2023-05-16,Premium,Social Media,868,54,40,75.38,496.87,2.52
134990,App Push Notification,2023-05-16,All,SMS,637,221,21,55.29,381.59,2.66
511661,Email Campaign,2023-05-16,New Users,App,510,78,80,76.57,374.72,2.17
338898,Referral Program,2023-05-16,All,Email,929,194,49,81.28,463.15,3.67
586481,New User Discount,2023-05-17,New Users,App,969,260,18,94.3,320.54,3.21
556147,Weekend Special,2023-05-17,Premium,Email,828,149,31,96.0,252.88,2.54
982779,Festival Offer,2023-05-17,New Users,App,432,152,59,92.44,400.36,2.31
803672,Flash Sale,2023-05-17,Premium,Email,906,248,81,69.11,426.7,2.57
740138,Membership Drive,2023-05-17,Premium,Email,596,171,27,77.06,392.89,3.72
286848,Category Promotion,2023-05-17,Inactive,Social Media,555,103,30,68.77,478.18,2.18
438864,App Push Notification,2023-05-17,Premium,Email,888,177,35,85.51,119.64,2.47
633128,Email Campaign,2023-05-17,All,Email,703,72,19,63.74,345.54,1.64
425352,Referral Program,2023-05-17,New Users,SMS,751,283,74,68.34,468.25,3.88
774632,New User Discount,2023-05-18,All,App,404,245,39,86.67,230.29,2.26
187878,Weekend Special,2023-05-18,Inactive,Social Media,980,72,86,91.87,225.66,1.95
536493,Festival Offer,2023-05-18,New Users,SMS,955,268,15,68.47,266.45,3.12
554383,Flash Sale,2023-05-18,Premium,Email,495,165,26,60.47,306.47,3.78
225653,Membership Drive,2023-05-18,All,Social Media,937,70,56,56.59,348.97,2.47
538443,Category Promotion,2023-05-18,All,Social Media,573,165,29,89.05,146.51,1.68
516163,App Push Notification,2023-05-18,All,SMS,448,77,87,57.95,282.08,2.16
583364,Email Campaign,2023-05-18,All,Email,795,247,30,64.3,147.15,2.56
89195,Referral Program,2023-05-18,All,Email,692,227,69,52.99,232.57,3.74
853083,New User Discount,2023-05-19,Inactive,App,895,243,47,70.93,391.62,1.91
836732,Weekend Special,2023-05-19,New Users,Email,790,212,84,99.79,266.25,3.43
872336,Festival Offer,2023-05-19,New Users,App,739,181,76,99.87,157.48,2.82
882663,Flash Sale,2023-05-19,Inactive,App,789,180,25,79.0,418.9,2.63
337767,Membership Drive,2023-05-19,New Users,Email,595,207,30,80.37,439.04,1.66
202269,Category Promotion,2023-05-19,All,Social Media,914,69,57,55.41,355.28,3.15
91927,App Push Notification,2023-05-19,New Users,Email,565,223,93,95.4,394.22,1.93
479107,Email Campaign,2023-05-19,New Users,Social Media,748,67,11,69.64,396.76,1.54
714702,Referral Program,2023-05-19,All,Social Media,512,109,62,76.6,111.93,3.09
112737,New User Discount,2023-05-20,All,SMS,407,162,17,63.77,392.49,3.99
210297,Weekend Special,2023-05-20,Premium,SMS,895,102,56,98.0,270.7,3.65
474495,Festival Offer,2023-05-20,New Users,SMS,988,61,73,64.37,477.76,2.18
960761,Flash Sale,2023-05-20,All,App,484,145,94,92.61,262.93,3.28
539386,Membership Drive,2023-05-20,Inactive,App,629,155,49,55.64,402.37,3.78
248830,Category Promotion,2023-05-20,Inactive,SMS,869,201,12,77.87,119.11,3.04
404149,App Push Notification,2023-05-20,Premium,Email,710,293,71,73.42,267.7,3.72
40709,Email Campaign,2023-05-20,Inactive,SMS,659,221,38,50.41,212.38,2.82
999197,Referral Program,2023-05-20,Inactive,App,422,182,44,94.39,314.18,3.73
904248,New User Discount,2023-05-21,Inactive,Email,824,213,12,84.54,361.93,2.11
792552,Weekend Special,2023-05-21,Premium,SMS,402,120,22,89.68,477.38,2.14
567742,Festival Offer,2023-05-21,All,Social Media,821,183,41,99.96,106.22,2.22
950771,Flash Sale,2023-05-21,Inactive,App,696,244,99,60.67,412.01,2.0
953266,Membership Drive,2023-05-21,New Users,SMS,545,206,59,56.16,114.92,2.29
774904,Category Promotion,2023-05-21,Inactive,Social Media,625,260,58,87.55,355.92,2.79
18434,App Push Notification,2023-05-21,New Users,App,583,179,55,90.28,353.82,2.32
66748,Email Campaign,2023-05-21,New Users,Email,749,263,32,69.16,190.65,3.53
150734,Referral Program,2023-05-21,Premium,SMS,912,282,57,97.46,299.51,3.33
952486,New User Discount,2023-05-22,Premium,Social Media,993,110,81,64.34,395.41,1.97
281467,Weekend Special,2023-05-22,New Users,Social Media,938,240,44,55.26,305.6,3.26
176513,Festival Offer,2023-05-22,All,App,514,90,37,60.26,229.3,3.1
408101,Flash Sale,2023-05-22,All,App,814,237,44,84.54,296.76,1.8
901626,Membership Drive,2023-05-22,All,Email,623,76,50,87.98,274.37,3.32
784306,Category Promotion,2023-05-22,Inactive,Social Media,916,58,57,91.95,280.88,2.54
720250,App Push Notification,2023-05-22,Premium,SMS,792,264,85,62.5,178.8,2.14
727295,Email Campaign,2023-05-22,Premium,App,745,221,21,88.13,332.93,1.5
724877,Referral Program,2023-05-22,Inactive,Social Media,587,116,90,94.53,107.74,3.61
437359,New User Discount,2023-05-23,Inactive,Email,930,185,91,62.71,379.21,2.51
430752,Weekend Special,2023-05-23,Inactive,SMS,707,74,55,97.98,300.97,2.57
809422,Festival Offer,2023-05-23,Inactive,SMS,792,198,68,91.63,362.54,3.58
877163,Flash Sale,2023-05-23,Inactive,Email,993,75,23,50.05,438.16,3.25
339868,Membership Drive,2023-05-23,Premium,Email,740,78,74,77.03,286.07,3.43
637911,Category Promotion,2023-05-23,All,SMS,512,61,10,57.9,194.26,3.61
875789,App Push Notification,2023-05-23,Inactive,Email,975,288,82,51.88,146.22,1.52
651285,Email Campaign,2023-05-23,All,Email,696,295,19,76.31,362.81,3.04
105480,Referral Program,2023-05-23,All,SMS,913,251,90,98.34,324.7,3.59
373435,New User Discount,2023-05-24,All,Social Media,718,273,44,62.55,267.58,1.96
966147,Weekend Special,2023-05-24,Premium,App,612,290,98,71.29,125.3,2.47
93895,Festival Offer,2023-05-24,Inactive,App,759,96,21,69.49,487.39,2.83
455270,Flash Sale,2023-05-24,All,Email,789,145,84,96.26,340.74,3.77
764870,Membership Drive,2023-05-24,Inactive,App,959,206,37,57.25,489.26,1.7
204253,Category Promotion,2023-05-24,All,Social Media,717,169,35,51.33,122.27,2.89
83019,App Push Notification,2023-05-24,All,SMS,967,130,83,69.74,446.56,2.75
447166,Email Campaign,2023-05-24,Premium,Email,961,274,25,78.65,122.15,2.36
106380,Referral Program,2023-05-24,Inactive,Email,685,167,64,76.65,126.23,3.15
358213,New User Discount,2023-05-25,Premium,Social Media,688,92,16,71.26,416.05,3.31
454627,Weekend Special,2023-05-25,Premium,Email,431,64,94,53.73,241.32,2.38
262733,Festival Offer,2023-05-25,Premium,Social Media,481,247,90,57.24,280.41,1.51
719312,Flash Sale,2023-05-25,New Users,SMS,891,221,90,71.89,195.96,1.83
590500,Membership Drive,2023-05-25,Inactive,App,794,190,75,92.85,416.78,2.36
287636,Category Promotion,2023-05-25,Inactive,SMS,442,240,97,59.21,258.06,2.11
333296,App Push Notification,2023-05-25,New Users,Email,956,291,72,61.18,175.0,2.14
285749,Email Campaign,2023-05-25,Premium,App,665,152,39,52.76,112.07,3.32
414954,Referral Program,2023-05-25,Inactive,SMS,497,84,34,79.54,457.37,3.39
704572,New User Discount,2023-05-26,Premium,SMS,974,61,19,97.46,215.27,2.83
404850,Weekend Special,2023-05-26,New Users,Email,826,93,67,91.16,303.24,2.56
906984,Festival Offer,2023-05-26,Inactive,SMS,491,191,80,97.18,172.22,3.62
739350,Flash Sale,2023-05-26,All,SMS,645,59,60,79.53,469.09,2.55
624149,Membership Drive,2023-05-26,All,SMS,610,249,53,52.91,247.98,3.36
310578,Category Promotion,2023-05-26,All,App,561,209,83,98.8,107.34,3.49
784358,App Push Notification,2023-05-26,Inactive,Social Media,564,65,66,51.25,104.27,2.7
779158,Email Campaign,2023-05-26,New Users,SMS,483,238,27,57.15,112.37,3.49
74607,Referral Program,2023-05-26,New Users,SMS,585,138,91,89.38,184.47,3.5
124577,New User Discount,2023-05-27,Premium,App,782,139,54,63.53,488.47,3.22
99292,Weekend Special,2023-05-27,Inactive,Social Media,532,226,59,58.18,288.7,3.07
69115,Festival Offer,2023-05-27,All,Social Media,517,113,33,62.45,334.95,1.63
299072,Flash Sale,2023-05-27,Inactive,Social Media,528,299,48,58.79,346.43,2.48
502950,Membership Drive,2023-05-27,New Users,Email,419,256,22,89.42,136.69,2.22
991127,Category Promotion,2023-05-27,Inactive,App,671,110,96,51.66,442.49,1.97
554270,App Push Notification,2023-05-27,New Users,Social Media,914,259,21,50.74,402.04,1.55
231037,Email Campaign,2023-05-27,All,App,929,256,15,58.12,360.92,2.76
225718,Referral Program,2023-05-27,Inactive,App,938,131,49,88.2,254.47,3.54
764352,New User Discount,2023-05-28,Inactive,Social Media,633,201,26,68.85,467.06,3.97
732012,Weekend Special,2023-05-28,All,App,872,170,40,82.65,303.52,3.33
244796,Festival Offer,2023-05-28,Inactive,SMS,910,242,11,78.71,462.63,3.03
303631,Flash Sale,2023-05-28,Inactive,Social Media,935,223,25,73.03,320.91,3.64
592734,Membership Drive,2023-05-28,All,SMS,935,223,33,50.63,261.96,3.42
386811,Category Promotion,2023-05-28,Inactive,App,546,62,59,93.83,155.86,1.89
757264,App Push Notification,2023-05-28,All,App,817,208,68,68.48,299.27,2.84
2193,Email Campaign,2023-05-28,Premium,App,566,115,83,83.95,494.98,2.91
327648,Referral Program,2023-05-28,Inactive,Email,689,123,41,97.45,221.52,2.12
878045,New User Discount,2023-05-29,Inactive,Social Media,542,277,92,92.61,199.3,1.85
932069,Weekend Special,2023-05-29,New Users,App,784,202,47,85.98,347.32,1.82
495135,Festival Offer,2023-05-29,All,Social Media,442,213,38,56.11,277.75,3.23
421202,Flash Sale,2023-05-29,All,SMS,985,242,78,97.56,265.05,3.09
397253,Membership Drive,2023-05-29,New Users,App,606,67,46,72.0,117.67,2.6
10623,Category Promotion,2023-05-29,Premium,Email,743,266,81,77.04,195.74,3.04
371042,App Push Notification,2023-05-29,All,App,814,181,85,96.37,167.82,3.44
138298,Email Campaign,2023-05-29,Inactive,Social Media,546,157,40,66.57,226.65,1.72
280514,Referral Program,2023-05-29,All,App,419,262,16,66.45,440.31,1.73
453890,New User Discount,2023-05-30,All,Social Media,587,199,34,51.37,244.35,3.0
256887,Weekend Special,2023-05-30,All,Social Media,464,295,24,65.81,397.62,3.21
397193,Festival Offer,2023-05-30,Premium,Email,507,286,42,75.44,470.45,2.79
448979,Flash Sale,2023-05-30,New Users,Email,878,245,10,99.44,278.41,2.35
412642,Membership Drive,2023-05-30,Inactive,App,968,189,76,82.59,167.14,3.87
744387,Category Promotion,2023-05-30,All,Social Media,549,114,17,69.89,379.05,3.45
67686,App Push Notification,2023-05-30,All,Email,401,65,86,92.02,262.95,3.65
97659,Email Campaign,2023-05-30,Premium,Email,556,97,22,90.56,328.87,2.22
689267,Referral Program,2023-05-30,New Users,Email,947,52,83,51.83,469.98,3.75
393461,New User Discount,2023-05-31,New Users,SMS,493,147,84,84.04,361.21,1.57
814851,Weekend Special,2023-05-31,New Users,App,1000,292,32,73.66,148.53,3.28
856913,Festival Offer,2023-05-31,New Users,Email,567,227,43,55.11,364.12,3.44
546444,Flash Sale,2023-05-31,All,App,881,265,52,89.37,330.8,2.06
678185,Membership Drive,2023-05-31,Inactive,SMS,633,292,64,86.06,156.25,3.38
976252,Category Promotion,2023-05-31,All,App,437,298,49,58.1,466.73,1.6
165238,App Push Notification,2023-05-31,All,Social Media,749,282,82,90.32,349.19,2.04
666225,Email Campaign,2023-05-31,All,Email,554,244,47,82.04,349.22,1.74
654624,Referral Program,2023-05-31,Inactive,Email,950,52,44,85.2,359.79,3.55
809645,New User Discount,2023-06-01,All,App,616,136,28,95.2,117.24,2.69
44716,Weekend Special,2023-06-01,Premium,Social Media,615,271,40,86.81,268.75,1.94
707939,Festival Offer,2023-06-01,Premium,Social Media,698,53,72,75.57,189.86,3.62
997113,Flash Sale,2023-06-01,Inactive,Social Media,818,68,79,90.44,246.66,3.43
640817,Membership Drive,2023-06-01,Inactive,Social Media,714,138,53,90.39,346.72,1.86
143505,Category Promotion,2023-06-01,Inactive,SMS,930,215,97,79.72,124.88,3.42
551453,App Push Notification,2023-06-01,All,SMS,733,110,27,93.95,375.83,2.54
371311,Email Campaign,2023-06-01,Premium,Email,686,159,17,70.36,107.46,2.45
67634,Referral Program,2023-06-01,New Users,Social Media,409,209,83,58.31,154.04,2.86
461506,New User Discount,2023-06-02,New Users,SMS,621,234,51,84.11,142.45,3.73
125881,Weekend Special,2023-06-02,All,App,555,68,45,71.37,197.04,3.33
581057,Festival Offer,2023-06-02,All,SMS,908,148,66,55.06,296.36,3.57
953031,Flash Sale,2023-06-02,All,App,993,219,57,56.42,125.78,2.65
135638,Membership Drive,2023-06-02,Premium,SMS,458,92,100,90.01,277.33,3.37
688512,Category Promotion,2023-06-02,All,SMS,965,130,51,81.33,460.53,1.59
197114,App Push Notification,2023-06-02,Inactive,Social Media,844,128,73,95.17,106.86,3.41
148182,Email Campaign,2023-06-02,New Users,App,813,176,13,52.09,116.62,2.53
613286,Referral Program,2023-06-02,New Users,App,746,280,87,81.75,451.76,3.21
997751,New User Discount,2023-06-03,New Users,Email,416,106,50,78.93,428.14,3.36
729110,Weekend Special,2023-06-03,Inactive,Email,830,141,90,64.63,121.64,2.21
430717,Festival Offer,2023-06-03,Inactive,App,706,254,50,99.95,132.08,1.89
271215,Flash Sale,2023-06-03,Premium,App,421,91,81,65.73,355.22,1.61
191249,Membership Drive,2023-06-03,All,SMS,410,135,48,77.09,175.8,3.56
249611,Category Promotion,2023-06-03,New Users,Email,965,299,74,74.6,324.82,3.63
988501,App Push Notification,2023-06-03,All,Email,456,66,75,83.66,462.04,3.01
847690,Email Campaign,2023-06-03,Inactive,SMS,411,94,94,93.19,326.08,1.99
819277,Referral Program,2023-06-03,Premium,App,851,153,18,97.94,382.39,3.84
235139,New User Discount,2023-06-04,New Users,SMS,556,250,39,63.41,459.67,1.95
586617,Weekend Special,2023-06-04,Premium,SMS,821,89,54,90.49,254.85,2.96
506571,Festival Offer,2023-06-04,Premium,App,685,196,90,69.07,347.39,2.43
356507,Flash Sale,2023-06-04,New Users,Social Media,949,57,39,72.84,244.94,3.32
352261,Membership Drive,2023-06-04,All,Social Media,474,245,46,75.61,160.26,1.65
203398,Category Promotion,2023-06-04,New Users,Social Media,722,206,50,70.73,228.32,3.75
695448,App Push Notification,2023-06-04,All,Social Media,870,156,52,90.92,220.14,3.3
299947,Email Campaign,2023-06-04,All,App,872,230,74,51.49,228.12,2.5
461872,Referral Program,2023-06-04,New Users,Social Media,918,75,81,54.95,472.55,2.0
318456,New User Discount,2023-06-05,New Users,SMS,954,213,90,62.95,233.85,1.53
235391,Weekend Special,2023-06-05,Inactive,Social Media,860,186,54,81.65,129.91,2.68
273636,Festival Offer,2023-06-05,All,App,877,91,19,79.52,258.05,2.06
218513,Flash Sale,2023-06-05,Inactive,Social Media,465,223,26,66.31,304.96,2.25
563599,Membership Drive,2023-06-05,Premium,SMS,401,198,11,75.46,354.26,3.3
225879,Category Promotion,2023-06-05,All,SMS,561,256,63,68.58,211.44,3.77
128685,App Push Notification,2023-06-05,Premium,Email,797,277,41,96.39,446.88,1.63
797200,Email Campaign,2023-06-05,All,Social Media,853,138,22,77.35,286.33,3.09
138937,Referral Program,2023-06-05,New Users,SMS,922,211,11,54.3,210.79,2.98
821543,New User Discount,2023-06-06,Premium,Email,466,54,48,57.9,178.12,3.52
115560,Weekend Special,2023-06-06,Inactive,App,596,220,93,52.87,239.29,3.72
117344,Festival Offer,2023-06-06,Premium,Social Media,517,93,28,52.95,417.68,1.62
918165,Flash Sale,2023-06-06,Inactive,Social Media,679,146,62,97.27,251.06,3.63
629038,Membership Drive,2023-06-06,All,Email,902,197,11,83.03,476.92,1.99
829411,Category Promotion,2023-06-06,All,Social Media,493,158,45,68.21,288.68,1.54
7675,App Push Notification,2023-06-06,Inactive,App,834,165,25,87.18,480.26,1.76
19164,Email Campaign,2023-06-06,All,Social Media,959,155,71,81.58,164.15,1.67
898106,Referral Program,2023-06-06,Premium,Social Media,409,240,63,70.86,354.91,2.48
229940,New User Discount,2023-06-07,New Users,App,826,181,85,82.8,303.73,3.68
972796,Weekend Special,2023-06-07,All,Email,807,56,12,57.05,394.87,3.03
449437,Festival Offer,2023-06-07,New Users,SMS,515,205,93,93.43,432.55,2.99
534700,Flash Sale,2023-06-07,Inactive,SMS,856,105,34,78.09,287.81,2.4
79791,Membership Drive,2023-06-07,All,App,641,64,87,76.73,482.47,3.21
587379,Category Promotion,2023-06-07,New Users,Social Media,403,294,95,83.11,241.3,2.61
641271,App Push Notification,2023-06-07,New Users,Social Media,872,251,71,77.99,425.34,2.5
265316,Email Campaign,2023-06-07,New Users,Social Media,594,218,41,60.3,129.09,2.11
364213,Referral Program,2023-06-07,Premium,Email,487,157,36,98.34,131.43,2.51
60210,New User Discount,2023-06-08,New Users,Email,780,294,16,72.34,156.61,3.88
594764,Weekend Special,2023-06-08,Inactive,Social Media,487,262,70,56.32,243.56,3.21
265462,Festival Offer,2023-06-08,Inactive,App,499,117,85,70.88,115.03,2.27
429746,Flash Sale,2023-06-08,Premium,App,771,117,86,50.14,134.51,3.54
451709,Membership Drive,2023-06-08,Premium,App,651,51,10,62.57,365.65,1.55
720800,Category Promotion,2023-06-08,New Users,Email,995,129,26,63.57,301.36,2.15
112478,App Push Notification,2023-06-08,All,SMS,740,237,62,66.66,110.46,3.21
962568,Email Campaign,2023-06-08,All,App,660,165,97,94.39,482.45,3.0
335997,Referral Program,2023-06-08,Premium,SMS,718,278,28,54.92,103.57,2.18
943909,New User Discount,2023-06-09,New Users,App,843,234,50,50.68,150.79,3.35
986424,Weekend Special,2023-06-09,New Users,Social Media,691,207,53,88.1,376.1,3.35
502343,Festival Offer,2023-06-09,Premium,App,590,103,12,76.43,123.79,2.1
97782,Flash Sale,2023-06-09,All,SMS,812,101,19,64.11,130.39,2.45
289108,Membership Drive,2023-06-09,Inactive,SMS,915,250,11,58.15,117.2,1.62
335440,Category Promotion,2023-06-09,All,App,804,109,61,72.7,234.98,3.51
48420,App Push Notification,2023-06-09,Inactive,App,428,240,26,73.8,408.11,1.91
125556,Email Campaign,2023-06-09,Premium,Social Media,963,158,100,73.89,159.73,2.77
743881,Referral Program,2023-06-09,All,App,646,243,59,69.88,190.26,3.36
627676,New User Discount,2023-06-10,All,SMS,643,152,58,87.53,116.95,1.61
576250,Weekend Special,2023-06-10,New Users,SMS,833,91,47,63.34,441.64,2.5
457644,Festival Offer,2023-06-10,New Users,App,877,122,29,65.92,235.18,3.35
850314,Flash Sale,2023-06-10,Inactive,SMS,982,114,47,70.04,206.54,1.62
64017,Membership Drive,2023-06-10,Inactive,SMS,990,139,90,66.37,390.78,3.28
479422,Category Promotion,2023-06-10,Premium,Email,579,95,62,57.76,327.78,2.54
250231,App Push Notification,2023-06-10,Premium,App,545,159,95,72.77,292.75,3.34
897309,Email Campaign,2023-06-10,Premium,App,844,110,28,81.67,308.35,2.59
208650,Referral Program,2023-06-10,Premium,App,998,191,55,69.27,302.5,3.09
842931,New User Discount,2023-06-11,New Users,SMS,676,60,37,93.52,332.07,3.06
719056,Weekend Special,2023-06-11,All,Social Media,593,143,29,72.51,172.59,2.78
997983,Festival Offer,2023-06-11,All,Email,652,240,17,66.09,181.2,3.59
480503,Flash Sale,2023-06-11,Inactive,Social Media,924,125,17,55.6,133.42,1.73
571706,Membership Drive,2023-06-11,All,Email,881,275,55,98.32,117.3,3.33
773093,Category Promotion,2023-06-11,Premium,Email,889,180,13,96.54,133.48,3.41
254772,App Push Notification,2023-06-11,New Users,Email,414,285,27,58.25,213.53,3.62
182180,Email Campaign,2023-06-11,Premium,Social Media,985,65,34,67.7,268.57,2.96
116845,Referral Program,2023-06-11,All,SMS,549,160,60,80.65,217.54,3.89
948968,New User Discount,2023-06-12,Inactive,SMS,841,299,61,62.27,134.29,1.76
361473,Weekend Special,2023-06-12,All,Social Media,548,109,45,88.06,179.71,3.58
284346,Festival Offer,2023-06-12,All,App,425,282,15,55.1,211.4,3.93
859877,Flash Sale,2023-06-12,New Users,Social Media,499,140,24,88.43,488.17,3.83
993054,Membership Drive,2023-06-12,Inactive,Email,434,219,29,98.58,285.97,3.06
613642,Category Promotion,2023-06-12,New Users,App,555,255,76,61.42,215.35,3.1
823079,App Push Notification,2023-06-12,All,SMS,831,171,87,89.72,258.17,3.23
888956,Email Campaign,2023-06-12,All,SMS,650,183,69,98.98,496.6,3.93
161727,Referral Program,2023-06-12,Inactive,SMS,777,289,37,78.44,122.64,3.13
290722,New User Discount,2023-06-13,Inactive,App,824,216,67,65.17,485.76,2.22
252416,Weekend Special,2023-06-13,All,SMS,468,258,93,57.85,419.74,3.28
135603,Festival Offer,2023-06-13,Inactive,Social Media,847,211,68,95.99,106.35,1.65
608414,Flash Sale,2023-06-13,New Users,Email,833,151,73,74.31,257.33,2.41
556200,Membership Drive,2023-06-13,Inactive,Email,626,259,77,62.61,261.48,2.64
716677,Category Promotion,2023-06-13,All,SMS,809,97,11,95.14,402.51,3.58
119779,App Push Notification,2023-06-13,Inactive,SMS,988,68,17,94.49,189.47,2.92
41487,Email Campaign,2023-06-13,New Users,Social Media,831,223,79,51.99,316.4,2.92
985610,Referral Program,2023-06-13,Inactive,SMS,527,177,64,93.53,439.94,1.64
924246,New User Discount,2023-06-14,New Users,Social Media,817,166,39,70.84,452.59,2.19
771228,Weekend Special,2023-06-14,Inactive,Email,908,52,66,73.88,238.52,3.18
12561,Festival Offer,2023-06-14,Premium,Social Media,644,210,22,69.69,472.38,3.57
24632,Flash Sale,2023-06-14,All,Email,587,81,23,60.94,355.11,1.68
418761,Membership Drive,2023-06-14,Premium,App,915,95,70,68.73,251.81,2.6
688690,Category Promotion,2023-06-14,Inactive,Email,580,231,37,99.03,360.22,1.53
692490,App Push Notification,2023-06-14,All,App,674,60,45,57.52,227.19,3.91
80538,Email Campaign,2023-06-14,Premium,SMS,711,220,81,68.95,216.06,3.15
694865,Referral Program,2023-06-14,Inactive,SMS,529,281,43,74.24,165.23,2.2
241139,New User Discount,2023-06-15,Premium,SMS,808,180,68,68.79,229.93,2.21
225172,Weekend Special,2023-06-15,Premium,SMS,877,252,74,96.02,412.33,1.59
612999,Festival Offer,2023-06-15,All,Email,758,187,15,80.31,207.02,1.69
175057,Flash Sale,2023-06-15,All,SMS,608,239,67,68.72,342.44,3.03
923128,Membership Drive,2023-06-15,Premium,SMS,452,55,55,90.7,206.12,3.23
449072,Category Promotion,2023-06-15,All,Social Media,452,62,52,56.51,136.74,2.99
796027,App Push Notification,2023-06-15,Inactive,App,552,117,13,98.65,102.11,1.95
490902,Email Campaign,2023-06-15,Inactive,Email,929,265,64,87.58,423.27,3.67
694593,Referral Program,2023-06-15,Inactive,Social Media,415,211,80,83.96,343.89,3.5
889334,New User Discount,2023-06-16,Inactive,SMS,496,76,37,77.28,431.96,1.89
493353,Weekend Special,2023-06-16,New Users,App,817,131,79,76.73,132.29,2.02
847305,Festival Offer,2023-06-16,Inactive,SMS,968,256,78,78.51,485.8,3.0
385083,Flash Sale,2023-06-16,New Users,SMS,989,197,59,71.66,496.75,3.05
514014,Membership Drive,2023-06-16,Inactive,Email,501,154,41,56.84,263.86,1.59
530564,Category Promotion,2023-06-16,New Users,Social Media,540,196,29,57.79,393.29,2.58
558993,App Push Notification,2023-06-16,Inactive,Social Media,410,61,37,55.66,106.15,2.17
625283,Email Campaign,2023-06-16,New Users,App,404,232,74,57.12,227.64,3.84
277120,Referral Program,2023-06-16,Inactive,Email,667,239,16,87.14,395.58,2.27
844747,New User Discount,2023-06-17,Inactive,Email,943,51,100,86.31,327.31,1.7
341074,Weekend Special,2023-06-17,Premium,App,742,94,92,95.31,141.85,2.53
812849,Festival Offer,2023-06-17,New Users,SMS,515,173,87,91.88,119.94,3.43
293630,Flash Sale,2023-06-17,All,App,570,264,50,79.68,139.79,3.22
977269,Membership Drive,2023-06-17,New Users,Email,981,115,87,82.85,196.63,2.62
165134,Category Promotion,2023-06-17,All,Email,591,238,78,87.92,296.11,2.18
715047,App Push Notification,2023-06-17,All,Email,884,155,41,59.13,405.43,2.91
621356,Email Campaign,2023-06-17,New Users,App,575,249,100,98.13,162.84,3.35
313736,Referral Program,2023-06-17,All,App,937,186,75,55.39,202.62,1.67
156866,New User Discount,2023-06-18,New Users,App,858,174,26,97.49,150.16,2.85
350370,Weekend Special,2023-06-18,New Users,SMS,458,237,91,52.41,365.74,2.13
365763,Festival Offer,2023-06-18,All,Social Media,661,147,84,76.94,171.01,3.85
342447,Flash Sale,2023-06-18,Inactive,Email,791,203,64,57.64,304.93,2.33
893892,Membership Drive,2023-06-18,Inactive,Email,577,217,84,83.96,272.98,3.83
651019,Category Promotion,2023-06-18,Premium,Social Media,445,96,32,92.81,126.04,3.8
791882,App Push Notification,2023-06-18,New Users,Social Media,490,159,27,70.77,256.41,3.23
284117,Email Campaign,2023-06-18,New Users,Social Media,465,95,20,96.93,446.44,3.55
789605,Referral Program,2023-06-18,Premium,Email,554,73,34,66.59,146.35,1.91
685768,New User Discount,2023-06-19,New Users,Social Media,427,269,35,70.78,314.32,1.71
529606,Weekend Special,2023-06-19,Premium,Email,656,105,60,83.01,192.36,2.97
398112,Festival Offer,2023-06-19,All,Email,967,173,61,60.82,358.95,3.68
285317,Flash Sale,2023-06-19,New Users,Social Media,592,138,86,51.88,298.49,2.17
774468,Membership Drive,2023-06-19,Inactive,SMS,548,74,11,86.04,224.02,2.97
677163,Category Promotion,2023-06-19,New Users,App,705,211,12,62.69,215.66,1.9
4131,App Push Notification,2023-06-19,All,Social Media,750,128,68,82.27,128.45,3.22
518510,Email Campaign,2023-06-19,New Users,SMS,438,136,28,76.99,477.35,1.77
228146,Referral Program,2023-06-19,New Users,App,505,133,96,70.66,381.27,2.6
325761,New User Discount,2023-06-20,Premium,SMS,884,142,25,97.51,196.09,2.33
675078,Weekend Special,2023-06-20,Premium,SMS,493,205,37,98.87,494.18,3.87
82238,Festival Offer,2023-06-20,New Users,App,423,233,19,58.19,451.17,1.71
784585,Flash Sale,2023-06-20,Inactive,Email,900,225,70,71.38,187.91,3.73
950288,Membership Drive,2023-06-20,Inactive,Email,460,195,71,65.81,406.27,3.07
377515,Category Promotion,2023-06-20,Inactive,SMS,894,55,52,78.48,266.84,2.87
107734,App Push Notification,2023-06-20,New Users,Social Media,423,199,83,77.21,420.97,2.58
852370,Email Campaign,2023-06-20,Inactive,Email,525,189,14,67.58,292.78,2.38
543272,Referral Program,2023-06-20,Inactive,App,610,205,34,63.37,202.62,2.6
978266,New User Discount,2023-06-21,Premium,Social Media,643,76,49,64.16,486.16,3.21
986054,Weekend Special,2023-06-21,Inactive,Email,857,273,28,99.73,413.09,3.15
327321,Festival Offer,2023-06-21,Premium,Social Media,844,144,40,66.18,250.56,1.64
835687,Flash Sale,2023-06-21,Inactive,App,739,280,77,74.63,391.26,1.79
821331,Membership Drive,2023-06-21,Inactive,SMS,477,274,28,59.59,377.99,1.76
909524,Category Promotion,2023-06-21,New Users,App,526,102,39,87.29,356.21,3.63
698993,App Push Notification,2023-06-21,All,Email,580,166,21,98.71,442.83,2.65
942993,Email Campaign,2023-06-21,All,SMS,534,90,85,80.9,171.27,2.47
