order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
8715220572,47882,2025-09-13 23:00:03,2025-09-13 23:08:03,8.0,3.61,Slightly Delayed,Traffic
7951786501,35831,2025-11-12 15:05:14,2025-11-12 15:06:14,1.0,3.43,On Time,Traffic
7853680830,50279,2025-02-27 19:37:58,2025-02-27 19:42:58,5.0,2.75,On Time,Traffic
6419703740,48578,2023-04-15 19:13:58,2023-04-15 19:21:58,8.0,2.62,Slightly Delayed,Traffic
6246004302,94591,2024-11-19 08:44:38,2024-11-19 08:55:38,11.0,2.78,Slightly Delayed,Traffic
147879165,39053,2024-09-07 22:11:03,2024-09-07 22:06:03,-5.0,2.49,On Time,
9266499517,75143,2024-04-22 22:27:47,2024-04-22 22:28:47,1.0,1.56,On Time,Traffic
2686452577,25925,2023-05-01 01:48:00,2023-05-01 01:47:00,-1.0,4.24,On Time,
1117225468,4683,2024-11-20 12:15:07,2024-11-20 12:15:07,0.0,2.11,On Time,
6907160185,16319,2025-04-15 02:59:33,2025-04-15 03:12:33,13.0,3.28,Slightly Delayed,Traffic
8105523836,37887,2024-03-08 09:53:09,2024-03-08 09:57:09,4.0,2.81,On Time,Traffic
5864358317,27671,2023-02-20 00:01:39,2023-02-19 23:57:39,-4.0,2.33,On Time,
8646321888,43341,2023-09-29 23:58:01,2023-09-30 00:02:01,4.0,4.0,On Time,Traffic
5434215415,27998,2025-06-27 11:08:10,2025-06-27 11:07:10,-1.0,2.78,On Time,
5420219534,17028,2025-10-30 20:30:29,2025-10-30 20:25:29,-5.0,1.13,On Time,
3192411767,66847,2023-05-20 23:55:56,2023-05-20 23:57:56,2.0,1.44,On Time,Traffic
1594996469,26643,2023-08-12 17:59:45,2023-08-12 18:07:45,8.0,4.32,Slightly Delayed,Traffic
8596388218,22411,2024-04-01 06:50:55,2024-04-01 06:45:55,-5.0,0.84,On Time,
626723739,96469,2025-08-19 18:38:35,2025-08-19 18:34:35,-4.0,4.37,On Time,
7714794464,3304,2024-04-05 05:53:15,2024-04-05 06:07:15,14.0,0.89,Slightly Delayed,Traffic
8034593705,71985,2024-10-08 09:17:20,2024-10-08 09:18:20,1.0,3.45,On Time,Traffic
1336743580,504,2024-06-12 00:45:22,2024-06-12 00:50:22,5.0,4.02,On Time,Traffic
3114390673,20939,2023-12-16 07:31:11,2023-12-16 07:29:11,-2.0,4.78,On Time,
1674149081,71614,2025-09-25 10:10:51,2025-09-25 10:12:51,2.0,2.51,On Time,Traffic
2963140304,94543,2023-10-16 18:51:05,2023-10-16 18:53:05,2.0,1.14,On Time,Traffic
8372867147,88629,2023-05-25 01:59:48,2023-05-25 02:03:48,4.0,2.16,On Time,Traffic
1404775108,29238,2025-04-30 10:49:32,2025-04-30 10:46:32,-3.0,4.77,On Time,
285737603,25049,2024-12-05 21:11:54,2024-12-05 21:15:54,4.0,0.55,On Time,Traffic
855344196,7722,2023-10-28 02:47:34,2023-10-28 02:44:34,-3.0,4.27,On Time,
4174996113,89177,2024-06-16 02:48:06,2024-06-16 02:44:06,-4.0,4.9,On Time,
1492364789,13282,2024-05-12 21:52:02,2024-05-12 21:49:02,-3.0,1.25,On Time,
2096841153,33032,2023-08-20 02:22:48,2023-08-20 02:19:48,-3.0,1.65,On Time,
6331841085,98478,2024-09-23 14:56:27,2024-09-23 14:54:27,-2.0,4.44,On Time,
8930519471,63772,2023-09-12 16:01:40,2023-09-12 15:57:40,-4.0,2.54,On Time,
7158475377,15942,2024-06-30 22:51:04,2024-06-30 22:53:04,2.0,0.54,On Time,Traffic
3689017406,91566,2025-05-05 06:09:46,2025-05-05 06:09:46,0.0,2.42,On Time,
5087737386,59892,2024-09-24 18:38:56,2024-09-24 18:40:56,2.0,4.54,On Time,Traffic
2722060672,43270,2024-10-30 20:24:47,2024-10-30 20:32:47,8.0,2.32,Slightly Delayed,Traffic
3886449044,12288,2023-08-06 11:32:07,2023-08-06 11:42:07,10.0,0.56,Slightly Delayed,Traffic
4291826389,90566,2024-08-23 12:37:32,2024-08-23 12:46:32,9.0,3.27,Slightly Delayed,Traffic
9870763159,27429,2024-04-04 13:18:37,2024-04-04 13:28:37,10.0,2.65,Slightly Delayed,Traffic
635793920,78184,2023-01-20 07:22:10,2023-01-20 07:33:10,11.0,4.28,Slightly Delayed,Traffic
83874919,27382,2023-10-24 03:13:08,2023-10-24 03:13:08,0.0,4.02,On Time,
6462354901,37863,2025-07-25 07:52:51,2025-07-25 07:56:51,4.0,1.56,On Time,Traffic
1543460579,99402,2023-08-08 20:28:26,2023-08-08 20:31:26,3.0,1.94,On Time,Traffic
736008393,93913,2024-09-10 23:58:04,2024-09-11 00:13:04,15.0,1.12,Slightly Delayed,Traffic
3229829336,14082,2024-03-03 03:44:35,2024-03-03 03:55:35,11.0,2.85,Slightly Delayed,Traffic
7421154407,29492,2023-12-22 10:01:23,2023-12-22 10:02:23,1.0,0.83,On Time,Traffic
7169331788,86399,2024-10-27 16:01:34,2024-10-27 16:28:34,27.0,3.93,Significantly Delayed,Traffic
2027481906,21451,2023-01-18 16:29:56,2023-01-18 16:55:56,26.0,1.46,Significantly Delayed,Traffic
3675101320,34740,2023-04-27 08:17:38,2023-04-27 08:19:38,2.0,1.17,On Time,Traffic
290566400,23092,2023-04-30 17:24:07,2023-04-30 17:24:07,0.0,4.26,On Time,
6651236656,31065,2025-03-24 22:09:03,2025-03-24 22:10:03,1.0,3.87,On Time,Traffic
8715296721,99439,2025-08-22 18:59:10,2025-08-22 19:01:10,2.0,0.95,On Time,Traffic
3111153854,98054,2024-04-14 00:26:37,2024-04-14 00:28:37,2.0,1.1,On Time,Traffic
5682932944,70237,2024-01-25 07:50:30,2024-01-25 07:47:30,-3.0,0.92,On Time,
2863398289,80630,2024-12-01 22:51:45,2024-12-01 23:02:45,11.0,3.85,Slightly Delayed,Traffic
2059664634,22397,2023-08-25 03:34:05,2023-08-25 03:57:05,23.0,2.19,Significantly Delayed,Traffic
336193252,213,2024-11-12 05:52:26,2024-11-12 05:47:26,-5.0,0.75,On Time,
8646131611,43772,2024-10-15 00:23:12,2024-10-15 00:24:12,1.0,4.37,On Time,Traffic
4993984665,94856,2024-05-22 06:20:05,2024-05-22 06:21:05,1.0,0.68,On Time,Traffic
1068857387,56472,2025-07-27 12:11:24,2025-07-27 12:22:24,11.0,3.53,Slightly Delayed,Traffic
529678154,87305,2023-03-14 17:26:36,2023-03-14 17:30:36,4.0,3.53,On Time,Traffic
9301991495,31005,2024-08-31 22:37:59,2024-08-31 22:41:59,4.0,3.94,On Time,Traffic
5629022145,18029,2025-06-07 08:34:23,2025-06-07 08:34:23,0.0,4.64,On Time,
587667672,11445,2024-02-27 14:02:58,2024-02-27 14:22:58,20.0,4.2,Significantly Delayed,Traffic
4051929493,45229,2024-03-17 02:50:54,2024-03-17 02:51:54,1.0,1.0,On Time,Traffic
7099357436,82678,2023-10-17 13:50:17,2023-10-17 13:57:17,7.0,2.26,Slightly Delayed,Traffic
6920186348,46691,2023-03-02 04:32:06,2023-03-02 04:40:06,8.0,1.41,Slightly Delayed,Traffic
1386344223,71726,2023-03-24 05:06:37,2023-03-24 05:02:37,-4.0,3.5,On Time,
6260716242,91192,2025-06-20 17:59:41,2025-06-20 17:54:41,-5.0,3.0,On Time,
4388497494,35037,2023-07-01 10:42:48,2023-07-01 10:39:48,-3.0,4.23,On Time,
6812660081,95963,2024-12-05 06:52:42,2024-12-05 07:01:42,9.0,2.62,Slightly Delayed,Traffic
7629142799,69398,2025-08-29 22:24:36,2025-08-29 22:22:36,-2.0,4.42,On Time,
4759987118,92955,2024-04-20 07:30:37,2024-04-20 07:42:37,12.0,4.75,Slightly Delayed,Traffic
5775950792,41107,2023-07-03 19:41:53,2023-07-03 19:44:53,3.0,1.6,On Time,Traffic
2106089808,79721,2025-03-09 22:46:50,2025-03-09 23:11:50,25.0,2.08,Significantly Delayed,Traffic
4313773611,20374,2025-11-25 22:12:58,2025-11-25 22:16:58,4.0,0.53,On Time,Traffic
3939969970,15042,2024-03-24 13:25:57,2024-03-24 13:31:57,6.0,3.48,Slightly Delayed,Traffic
9263113883,31707,2025-06-03 18:48:59,2025-06-03 18:55:59,7.0,4.81,Slightly Delayed,Traffic
2679099664,57987,2024-04-29 12:32:26,2024-04-29 12:33:26,1.0,0.66,On Time,Traffic
5743630225,41511,2024-02-09 23:14:55,2024-02-09 23:22:55,8.0,1.9,Slightly Delayed,Traffic
3771079232,61192,2023-09-27 21:30:41,2023-09-27 21:38:41,8.0,3.43,Slightly Delayed,Traffic
854812892,19131,2024-07-03 13:53:03,2024-07-03 14:06:03,13.0,3.13,Slightly Delayed,Traffic
9373968416,52873,2025-05-18 05:34:45,2025-05-18 05:37:45,3.0,4.84,On Time,Traffic
1504296410,52591,2025-10-06 17:39:17,2025-10-06 17:35:17,-4.0,3.6,On Time,
6631441176,99260,2024-05-26 02:44:17,2024-05-26 02:59:17,15.0,3.44,Slightly Delayed,Traffic
9561217028,68242,2025-07-09 11:31:25,2025-07-09 11:31:25,0.0,3.18,On Time,
5444200896,88608,2024-06-09 08:33:29,2024-06-09 08:37:29,4.0,3.73,On Time,Traffic
5850814206,58972,2025-11-12 22:01:42,2025-11-12 22:13:42,12.0,4.75,Slightly Delayed,Traffic
2010597546,63925,2024-02-14 03:00:57,2024-02-14 03:04:57,4.0,1.04,On Time,Traffic
354480091,65113,2024-01-29 23:07:04,2024-01-29 23:10:04,3.0,1.94,On Time,Traffic
8967032301,466,2023-03-01 08:08:03,2023-03-01 08:12:03,4.0,0.83,On Time,Traffic
6327927709,70355,2025-06-29 15:47:33,2025-06-29 15:52:33,5.0,2.69,On Time,Traffic
6607711454,35785,2024-01-27 11:35:39,2024-01-27 11:34:39,-1.0,4.82,On Time,
6838983142,44111,2024-01-22 17:59:08,2024-01-22 18:11:08,12.0,1.69,Slightly Delayed,Traffic
3279896543,23013,2023-09-14 01:40:23,2023-09-14 01:42:23,2.0,0.63,On Time,Traffic
40046131,94175,2023-01-22 02:19:09,2023-01-22 02:17:09,-2.0,0.99,On Time,
1262402628,97440,2023-03-10 08:58:07,2023-03-10 09:00:07,2.0,2.07,On Time,Traffic
3598746234,53248,2024-01-22 13:35:38,2024-01-22 14:03:38,28.0,3.11,Significantly Delayed,Traffic
359137458,9291,2024-10-16 05:50:09,2024-10-16 05:54:09,4.0,1.3,On Time,Traffic
2605336197,65836,2025-02-17 08:44:45,2025-02-17 08:51:45,7.0,4.02,Slightly Delayed,Traffic
5701995976,70295,2024-08-13 08:58:30,2024-08-13 09:05:30,7.0,0.62,Slightly Delayed,Traffic
682256350,74359,2023-07-11 11:06:24,2023-07-11 11:11:24,5.0,4.71,On Time,Traffic
767783132,54184,2024-03-10 06:57:07,2024-03-10 07:11:07,14.0,4.95,Slightly Delayed,Traffic
4368963803,27428,2023-12-07 00:03:55,2023-12-07 00:08:55,5.0,3.99,On Time,Traffic
5058370388,67862,2025-04-14 06:06:42,2025-04-14 06:16:42,10.0,1.25,Slightly Delayed,Traffic
3638651537,6526,2025-12-23 15:49:34,2025-12-23 16:01:34,12.0,0.57,Slightly Delayed,Traffic
9880560445,26251,2025-03-16 09:42:38,2025-03-16 09:40:38,-2.0,2.11,On Time,
7244485384,68671,2023-09-09 05:14:20,2023-09-09 05:18:20,4.0,3.4,On Time,Traffic
7146199759,5101,2023-06-27 12:45:57,2023-06-27 12:53:57,8.0,0.79,Slightly Delayed,Traffic
823953906,27255,2024-10-20 23:27:24,2024-10-20 23:32:24,5.0,1.0,On Time,Traffic
3166182412,79171,2023-03-28 00:12:22,2023-03-28 00:08:22,-4.0,1.67,On Time,
1743302834,77083,2023-06-06 03:17:06,2023-06-06 03:27:06,10.0,1.65,Slightly Delayed,Traffic
4160579875,39396,2025-12-26 14:12:50,2025-12-26 14:16:50,4.0,4.03,On Time,Traffic
9684451783,62835,2023-11-23 17:55:36,2023-11-23 17:58:36,3.0,4.29,On Time,Traffic
2956012589,74298,2024-11-19 23:10:03,2024-11-19 23:07:03,-3.0,3.13,On Time,
6439217949,98032,2025-08-16 22:42:30,2025-08-16 22:45:30,3.0,2.25,On Time,Traffic
7317012879,92299,2024-07-19 15:05:26,2024-07-19 15:00:26,-5.0,1.22,On Time,
526060168,17075,2024-03-20 08:37:53,2024-03-20 08:37:53,0.0,3.18,On Time,
5403810836,23859,2024-03-07 13:08:11,2024-03-07 13:14:11,6.0,0.75,Slightly Delayed,Traffic
1902148308,65052,2023-07-04 17:30:23,2023-07-04 17:45:23,15.0,2.22,Slightly Delayed,Traffic
6192660815,13313,2023-09-17 15:06:36,2023-09-17 15:07:36,1.0,1.2,On Time,Traffic
7298059013,1177,2024-02-10 20:30:38,2024-02-10 20:30:38,0.0,2.63,On Time,
5861844195,4001,2023-10-25 14:33:34,2023-10-25 14:30:34,-3.0,0.67,On Time,
787281858,2029,2023-06-13 03:29:53,2023-06-13 03:53:53,24.0,1.68,Significantly Delayed,Traffic
2709624522,406,2023-07-29 22:20:26,2023-07-29 22:20:26,0.0,1.77,On Time,
2235396793,16070,2024-08-27 22:05:42,2024-08-27 22:09:42,4.0,4.37,On Time,Traffic
30064987,97804,2023-04-25 11:35:35,2023-04-25 11:40:35,5.0,1.0,On Time,Traffic
5293414584,78688,2024-06-02 00:36:37,2024-06-02 00:40:37,4.0,2.41,On Time,Traffic
475698058,28189,2024-05-28 12:26:45,2024-05-28 12:42:45,16.0,0.73,Significantly Delayed,Traffic
4161109620,4410,2023-10-30 00:11:18,2023-10-30 00:18:18,7.0,3.53,Slightly Delayed,Traffic
951569324,49425,2023-10-06 21:42:26,2023-10-06 21:38:26,-4.0,2.93,On Time,
2444913847,11315,2024-10-15 10:27:47,2024-10-15 10:33:47,6.0,3.92,Slightly Delayed,Traffic
7074866520,15750,2024-07-09 03:28:38,2024-07-09 03:23:38,-5.0,1.62,On Time,
868519706,48991,2025-05-17 17:50:13,2025-05-17 17:59:13,9.0,1.59,Slightly Delayed,Traffic
3534148280,46236,2025-04-19 03:20:59,2025-04-19 03:18:59,-2.0,2.3,On Time,
9921816492,7140,2023-09-14 20:54:25,2023-09-14 20:50:25,-4.0,2.05,On Time,
3373994589,39888,2024-02-10 10:15:43,2024-02-10 10:16:43,1.0,2.49,On Time,Traffic
8714907362,16709,2025-08-30 09:00:03,2025-08-30 09:03:03,3.0,4.07,On Time,Traffic
6002693725,83638,2024-06-12 05:09:30,2024-06-12 05:15:30,6.0,2.93,Slightly Delayed,Traffic
1249745868,48923,2023-06-08 07:37:27,2023-06-08 07:34:27,-3.0,1.78,On Time,
230250957,87223,2023-09-14 20:08:33,2023-09-14 20:13:33,5.0,3.13,On Time,Traffic
2086633381,71970,2024-09-14 16:47:20,2024-09-14 17:04:20,17.0,4.46,Significantly Delayed,Traffic
1844606311,24515,2023-12-08 03:33:44,2023-12-08 03:29:44,-4.0,0.62,On Time,
2782088487,38410,2023-05-31 08:47:53,2023-05-31 08:43:53,-4.0,2.78,On Time,
6324928753,92416,2024-09-28 07:33:08,2024-09-28 07:45:08,12.0,4.52,Slightly Delayed,Traffic
8487816139,89610,2023-02-17 10:15:51,2023-02-17 10:10:51,-5.0,4.76,On Time,
8747660707,3393,2023-03-27 15:44:02,2023-03-27 16:00:02,16.0,2.37,Significantly Delayed,Traffic
5382673684,29487,2025-01-15 10:04:54,2025-01-15 10:06:54,2.0,2.82,On Time,Traffic
3253493808,44300,2025-02-22 07:09:58,2025-02-22 07:04:58,-5.0,1.82,On Time,
6687590048,69658,2025-11-08 08:40:05,2025-11-08 08:50:05,10.0,4.63,Slightly Delayed,Traffic
9958918210,23720,2025-07-19 09:00:50,2025-07-19 09:24:50,24.0,1.1,Significantly Delayed,Traffic
7540475108,13152,2023-09-05 19:07:23,2023-09-05 19:13:23,6.0,3.36,Slightly Delayed,Traffic
1574879360,84334,2024-04-23 10:50:01,2024-04-23 10:51:01,1.0,2.07,On Time,Traffic
3178262835,52794,2023-07-29 09:24:57,2023-07-29 09:21:57,-3.0,4.89,On Time,
2854301677,49935,2025-01-18 13:04:21,2025-01-18 13:09:21,5.0,2.56,On Time,Traffic
600729568,27928,2023-01-22 19:31:52,2023-01-22 19:29:52,-2.0,4.37,On Time,
1293355356,76883,2025-11-07 03:49:55,2025-11-07 03:51:55,2.0,1.66,On Time,Traffic
870817966,1830,2024-11-03 12:52:17,2024-11-03 13:06:17,14.0,1.29,Slightly Delayed,Traffic
4408382082,80000,2025-09-17 00:13:37,2025-09-17 00:16:37,3.0,2.52,On Time,Traffic
5148951472,35921,2025-11-21 16:20:34,2025-11-21 16:20:34,0.0,1.23,On Time,
7348220329,23521,2024-08-25 12:44:07,2024-08-25 12:49:07,5.0,0.55,On Time,Traffic
4854754259,17009,2023-08-27 07:01:18,2023-08-27 06:58:18,-3.0,4.57,On Time,
4967812732,79175,2023-04-02 03:18:02,2023-04-02 03:13:02,-5.0,1.72,On Time,
8476114760,18135,2024-12-18 12:19:37,2024-12-18 12:25:37,6.0,4.47,Slightly Delayed,Traffic
1970456536,20769,2023-03-28 02:44:00,2023-03-28 02:49:00,5.0,3.95,On Time,Traffic
4542589495,54827,2023-05-13 05:27:51,2023-05-13 05:22:51,-5.0,2.1,On Time,
3526026651,51419,2025-11-10 23:07:05,2025-11-10 23:05:05,-2.0,2.56,On Time,
807824765,66508,2025-05-02 18:43:37,2025-05-02 18:38:37,-5.0,1.59,On Time,
5163272003,19163,2024-06-12 10:51:09,2024-06-12 11:03:09,12.0,2.7,Slightly Delayed,Traffic
8603499059,90096,2023-09-13 13:47:15,2023-09-13 14:04:15,17.0,2.95,Significantly Delayed,Traffic
7437610362,94271,2024-08-25 11:14:43,2024-08-25 11:13:43,-1.0,2.13,On Time,
1545896750,93591,2023-12-14 16:41:30,2023-12-14 16:38:30,-3.0,1.76,On Time,
200623312,81070,2024-11-27 05:06:09,2024-11-27 05:31:09,25.0,3.52,Significantly Delayed,Traffic
2726713654,86896,2023-09-13 08:15:21,2023-09-13 08:31:21,16.0,2.99,Significantly Delayed,Traffic
8236843435,42662,2023-09-03 13:46:43,2023-09-03 13:56:43,10.0,0.59,Slightly Delayed,Traffic
1830922905,28249,2025-08-10 17:47:18,2025-08-10 18:14:18,27.0,1.52,Significantly Delayed,Traffic
4844582451,36241,2024-04-09 15:32:44,2024-04-09 15:46:44,14.0,1.62,Slightly Delayed,Traffic
1064826152,59890,2023-08-10 01:16:38,2023-08-10 01:19:38,3.0,2.1,On Time,Traffic
8755480217,83149,2025-07-08 05:19:01,2025-07-08 05:46:01,27.0,2.51,Significantly Delayed,Traffic
9537287845,51527,2025-02-25 19:08:40,2025-02-25 19:07:40,-1.0,4.93,On Time,
6394096780,18241,2023-09-10 11:19:54,2023-09-10 11:18:54,-1.0,0.55,On Time,
2078767980,71585,2024-11-07 01:32:52,2024-11-07 01:33:52,1.0,3.22,On Time,Traffic
7813274682,41021,2025-10-01 17:36:53,2025-10-01 17:45:53,9.0,3.72,Slightly Delayed,Traffic
9843307894,75604,2024-11-25 14:56:15,2024-11-25 14:53:15,-3.0,1.83,On Time,
4794429272,87703,2024-08-04 13:09:25,2024-08-04 13:07:25,-2.0,4.67,On Time,
5359955419,56922,2023-10-15 17:42:15,2023-10-15 17:39:15,-3.0,1.39,On Time,
3304912458,42653,2025-09-28 08:06:08,2025-09-28 08:18:08,12.0,2.11,Slightly Delayed,Traffic
1656795936,69350,2023-01-13 01:36:00,2023-01-13 01:39:00,3.0,2.94,On Time,Traffic
8315414162,34396,2025-08-02 09:35:42,2025-08-02 09:30:42,-5.0,4.39,On Time,
7461496709,90350,2025-09-03 05:37:16,2025-09-03 05:40:16,3.0,4.85,On Time,Traffic
8050209053,46667,2023-04-09 09:46:57,2023-04-09 09:42:57,-4.0,3.4,On Time,
8738975019,13868,2023-02-12 05:21:11,2023-02-12 05:20:11,-1.0,2.9,On Time,
2732496106,17111,2025-02-16 08:21:02,2025-02-16 08:17:02,-4.0,2.7,On Time,
4178140212,98970,2023-04-03 03:09:26,2023-04-03 03:36:26,27.0,2.42,Significantly Delayed,Traffic
8805131851,47045,2025-03-28 00:33:29,2025-03-28 00:30:29,-3.0,1.46,On Time,
8142586660,48614,2023-06-18 12:41:47,2023-06-18 12:43:47,2.0,2.67,On Time,Traffic
3698307760,52861,2024-01-28 04:22:15,2024-01-28 04:30:15,8.0,1.49,Slightly Delayed,Traffic
9541852201,55327,2023-09-23 11:46:16,2023-09-23 11:52:16,6.0,4.57,Slightly Delayed,Traffic
3524770728,37961,2025-04-16 15:37:45,2025-04-16 15:41:45,4.0,4.8,On Time,Traffic
8987128475,11503,2024-09-04 09:41:53,2024-09-04 09:44:53,3.0,3.54,On Time,Traffic
5957663899,96011,2025-01-20 02:09:57,2025-01-20 02:14:57,5.0,4.56,On Time,Traffic
2075723407,18436,2024-10-14 20:45:03,2024-10-14 20:55:03,10.0,3.88,Slightly Delayed,Traffic
6205544182,43494,2024-11-19 20:00:14,2024-11-19 20:12:14,12.0,2.2,Slightly Delayed,Traffic
3228866431,31437,2023-10-24 06:42:32,2023-10-24 06:41:32,-1.0,2.07,On Time,
5900883322,90982,2024-07-23 18:14:14,2024-07-23 18:10:14,-4.0,2.8,On Time,
625054333,39616,2024-11-14 10:32:04,2024-11-14 10:29:04,-3.0,2.2,On Time,
1369715709,14492,2023-06-19 18:31:47,2023-06-19 18:28:47,-3.0,3.57,On Time,
8547340742,41528,2023-01-13 21:26:59,2023-01-13 21:48:59,22.0,2.61,Significantly Delayed,Traffic
9095052932,8340,2024-12-11 23:20:10,2024-12-11 23:30:10,10.0,1.2,Slightly Delayed,Traffic
743293755,80105,2024-01-06 02:53:38,2024-01-06 02:56:38,3.0,1.19,On Time,Traffic
1780265937,28299,2024-08-23 22:07:17,2024-08-23 22:17:17,10.0,2.84,Slightly Delayed,Traffic
5357921070,22938,2025-03-18 00:29:23,2025-03-18 00:33:23,4.0,0.68,On Time,Traffic
4507948911,65223,2023-04-05 21:30:43,2023-04-05 21:28:43,-2.0,1.86,On Time,
6865567070,88373,2023-06-03 17:43:54,2023-06-03 17:40:54,-3.0,4.28,On Time,
9383555417,87662,2025-08-28 16:52:29,2025-08-28 16:56:29,4.0,4.97,On Time,Traffic
572480018,80879,2025-03-06 03:02:05,2025-03-06 03:03:05,1.0,2.11,On Time,Traffic
7229737812,44571,2023-01-18 03:53:49,2023-01-18 03:52:49,-1.0,0.91,On Time,
9962999570,75385,2024-11-15 15:04:54,2024-11-15 15:07:54,3.0,2.21,On Time,Traffic
151389809,12019,2025-04-27 04:36:37,2025-04-27 04:33:37,-3.0,3.41,On Time,
6283431852,21606,2023-07-31 11:30:27,2023-07-31 11:28:27,-2.0,3.1,On Time,
5545807281,52604,2023-04-17 19:38:56,2023-04-17 19:39:56,1.0,3.0,On Time,Traffic
71560551,50805,2023-11-05 15:09:36,2023-11-05 15:14:36,5.0,2.18,On Time,Traffic
5240926389,37302,2023-07-14 15:26:48,2023-07-14 15:25:48,-1.0,3.46,On Time,
5313532067,52359,2024-02-20 06:38:35,2024-02-20 06:52:35,14.0,3.5,Slightly Delayed,Traffic
7873539540,61377,2024-07-17 00:25:30,2024-07-17 00:29:30,4.0,1.33,On Time,Traffic
1382275325,9585,2023-10-10 07:15:54,2023-10-10 07:14:54,-1.0,4.2,On Time,
2157768533,84690,2023-12-15 13:35:19,2023-12-15 13:39:19,4.0,4.54,On Time,Traffic
7362542502,31680,2024-03-23 00:56:03,2024-03-23 01:01:03,5.0,3.77,On Time,Traffic
9140513177,98627,2023-07-26 20:47:09,2023-07-26 20:45:09,-2.0,3.31,On Time,
7139735799,90359,2025-05-23 00:49:05,2025-05-23 00:54:05,5.0,1.4,On Time,Traffic
4647005841,62975,2024-04-28 19:39:06,2024-04-28 19:44:06,5.0,2.38,On Time,Traffic
9051766283,21716,2023-07-25 14:01:41,2023-07-25 14:06:41,5.0,3.14,On Time,Traffic
2262488938,44013,2024-10-02 23:59:23,2024-10-03 00:04:23,5.0,3.64,On Time,Traffic
1288319449,65259,2025-01-07 11:36:15,2025-01-07 11:31:15,-5.0,3.84,On Time,
7788812827,35168,2024-07-21 15:47:35,2024-07-21 15:47:35,0.0,3.73,On Time,
4925058936,69600,2025-03-17 23:20:26,2025-03-17 23:22:26,2.0,2.54,On Time,Traffic
1203817754,84240,2025-05-07 09:12:34,2025-05-07 09:38:34,26.0,0.78,Significantly Delayed,Traffic
8570270975,9436,2023-10-30 07:38:56,2023-10-30 07:43:56,5.0,3.66,On Time,Traffic
2696222642,71213,2025-08-29 00:03:51,2025-08-29 00:04:51,1.0,4.26,On Time,Traffic
1800225504,18204,2025-04-03 18:53:44,2025-04-03 18:50:44,-3.0,2.04,On Time,
3938925964,36002,2025-06-28 09:07:43,2025-06-28 09:06:43,-1.0,2.7,On Time,
9726533357,76939,2025-05-04 07:37:39,2025-05-04 07:32:39,-5.0,4.12,On Time,
3827030072,11993,2024-07-23 22:51:23,2024-07-23 22:47:23,-4.0,2.22,On Time,
6909436460,84482,2024-07-13 17:54:38,2024-07-13 17:51:38,-3.0,1.08,On Time,
1138776731,70289,2024-06-25 10:50:35,2024-06-25 10:52:35,2.0,2.4,On Time,Traffic
923932949,47504,2024-12-23 09:17:27,2024-12-23 09:18:27,1.0,1.44,On Time,Traffic
5662620886,5710,2024-07-18 08:34:34,2024-07-18 08:34:34,0.0,2.22,On Time,
4136631652,7320,2025-07-16 12:14:22,2025-07-16 12:15:22,1.0,4.43,On Time,Traffic
3329422045,37619,2024-11-25 09:29:05,2024-11-25 09:52:05,23.0,2.43,Significantly Delayed,Traffic
465748841,50079,2024-12-04 06:50:17,2024-12-04 06:54:17,4.0,0.87,On Time,Traffic
3120883889,2890,2025-04-17 09:46:29,2025-04-17 10:00:29,14.0,2.71,Slightly Delayed,Traffic
6799760180,34497,2025-11-10 21:26:33,2025-11-10 21:28:33,2.0,1.56,On Time,Traffic
1896818492,11062,2025-10-15 08:05:04,2025-10-15 08:09:04,4.0,3.16,On Time,Traffic
4839212587,59759,2023-10-12 06:00:44,2023-10-12 06:01:44,1.0,3.66,On Time,Traffic
5112580494,81335,2023-03-19 13:58:33,2023-03-19 14:02:33,4.0,1.12,On Time,Traffic
6460402835,3025,2024-11-11 22:33:32,2024-11-11 22:40:32,7.0,4.97,Slightly Delayed,Traffic
8676870264,54974,2023-06-06 18:03:29,2023-06-06 18:11:29,8.0,4.11,Slightly Delayed,Traffic
9459822268,29702,2024-06-20 16:21:22,2024-06-20 16:36:22,15.0,2.92,Slightly Delayed,Traffic
5786609118,89547,2025-10-18 07:28:01,2025-10-18 07:30:01,2.0,0.54,On Time,Traffic
2552331415,11769,2024-10-18 05:48:55,2024-10-18 05:55:55,7.0,2.16,Slightly Delayed,Traffic
1746680873,76723,2023-07-02 06:01:33,2023-07-02 06:12:33,11.0,0.62,Slightly Delayed,Traffic
7410829663,40310,2025-10-04 22:16:47,2025-10-04 22:15:47,-1.0,1.0,On Time,
979534244,74988,2023-04-08 14:51:33,2023-04-08 14:59:33,8.0,3.89,Slightly Delayed,Traffic
9280826146,62927,2024-12-03 06:54:15,2024-12-03 06:57:15,3.0,1.11,On Time,Traffic
2118304295,25379,2023-10-13 05:26:33,2023-10-13 05:24:33,-2.0,3.47,On Time,
7945277625,67677,2025-04-22 22:48:37,2025-04-22 23:01:37,13.0,1.3,Slightly Delayed,Traffic
4447011455,30950,2025-04-07 19:38:44,2025-04-07 19:34:44,-4.0,1.15,On Time,
9557080746,7582,2025-11-01 21:18:45,2025-11-01 21:31:45,13.0,1.14,Slightly Delayed,Traffic
472668921,72109,2025-03-07 09:44:28,2025-03-07 09:41:28,-3.0,2.61,On Time,
