order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
3063274900,99207,2024-12-21 16:35:16,2024-12-21 16:41:16,6.0,1.33,Slightly Delayed,Traffic
8848829010,75387,2023-12-28 01:19:07,2023-12-28 01:20:07,1.0,3.86,On Time,Traffic
8686864188,38591,2023-05-09 00:07:00,2023-05-09 00:26:00,19.0,4.23,Significantly Delayed,Traffic
1978135279,65974,2024-03-08 14:34:19,2024-03-08 14:34:19,0.0,4.18,On Time,
9917434723,83470,2024-10-18 20:13:57,2024-10-18 20:12:57,-1.0,1.71,On Time,
1303793643,45605,2024-01-13 05:32:27,2024-01-13 05:43:27,11.0,4.3,Slightly Delayed,Traffic
3203586667,15140,2024-09-11 11:51:30,2024-09-11 11:46:30,-5.0,4.78,On Time,
948908705,9958,2025-04-21 15:13:58,2025-04-21 15:25:58,12.0,4.8,Slightly Delayed,Traffic
6248481716,49471,2024-11-14 04:32:13,2024-11-14 04:37:13,5.0,1.14,On Time,Traffic
2462392121,73495,2024-03-28 05:44:50,2024-03-28 05:39:50,-5.0,4.2,On Time,
7344015319,15554,2023-06-06 10:37:57,2023-06-06 10:37:57,0.0,2.65,On Time,
2791001970,32499,2024-05-05 16:24:49,2024-05-05 16:20:49,-4.0,4.05,On Time,
9441308798,21695,2023-11-23 09:03:24,2023-11-23 09:04:24,1.0,2.71,On Time,Traffic
9590661990,44980,2024-08-22 12:55:40,2024-08-22 12:58:40,3.0,1.65,On Time,Traffic
5319123317,9842,2024-08-01 22:04:16,2024-08-01 22:18:16,14.0,2.99,Slightly Delayed,Traffic
6968011549,46798,2025-12-27 05:25:26,2025-12-27 05:55:26,30.0,3.76,Significantly Delayed,Traffic
4443988841,49828,2023-09-13 22:21:54,2023-09-13 22:26:54,5.0,2.1,On Time,Traffic
3475394026,25155,2024-09-08 19:21:52,2024-09-08 19:29:52,8.0,2.9,Slightly Delayed,Traffic
2390671429,9403,2025-01-29 03:40:40,2025-01-29 03:41:40,1.0,1.94,On Time,Traffic
1383290890,9163,2024-08-22 00:42:57,2024-08-22 00:39:57,-3.0,2.63,On Time,
6586927513,60546,2024-03-10 13:25:31,2024-03-10 13:20:31,-5.0,2.03,On Time,
163979475,36584,2023-07-17 12:20:07,2023-07-17 12:31:07,11.0,1.15,Slightly Delayed,Traffic
4407337648,64398,2025-09-08 03:45:03,2025-09-08 03:44:03,-1.0,3.95,On Time,
8405513978,77888,2025-08-29 04:21:52,2025-08-29 04:31:52,10.0,1.22,Slightly Delayed,Traffic
6159058963,94612,2025-08-19 05:11:24,2025-08-19 05:33:24,22.0,1.73,Significantly Delayed,Traffic
3756699684,41438,2025-11-02 17:48:25,2025-11-02 17:45:25,-3.0,3.55,On Time,
3648445911,27297,2023-04-30 00:06:44,2023-04-30 00:02:44,-4.0,0.5,On Time,
2109380557,53632,2023-03-13 08:30:21,2023-03-13 08:29:21,-1.0,2.65,On Time,
1368887111,80589,2025-04-07 15:06:39,2025-04-07 15:05:39,-1.0,4.19,On Time,
9465228455,35966,2024-02-07 09:46:23,2024-02-07 10:04:23,18.0,2.76,Significantly Delayed,Traffic
466335582,74396,2023-11-05 18:21:12,2023-11-05 18:36:12,15.0,1.9,Slightly Delayed,Traffic
4292363278,7865,2025-11-29 18:24:53,2025-11-29 18:54:53,30.0,4.82,Significantly Delayed,Traffic
5527159225,72590,2023-08-14 18:09:17,2023-08-14 18:06:17,-3.0,1.3,On Time,
6293025314,1729,2024-11-01 20:56:47,2024-11-01 21:03:47,7.0,3.19,Slightly Delayed,Traffic
7856838977,22352,2024-12-16 10:45:59,2024-12-16 10:47:59,2.0,2.52,On Time,Traffic
7832592190,80368,2024-06-23 12:36:43,2024-06-23 12:41:43,5.0,3.2,On Time,Traffic
3045210512,86542,2024-11-26 23:08:07,2024-11-26 23:11:07,3.0,0.79,On Time,Traffic
1263606558,78030,2023-02-27 06:28:23,2023-02-27 06:29:23,1.0,0.53,On Time,Traffic
301900946,12887,2024-11-08 11:18:30,2024-11-08 11:33:30,15.0,3.39,Slightly Delayed,Traffic
4092474297,94138,2025-09-25 02:38:06,2025-09-25 02:35:06,-3.0,3.97,On Time,
3522719568,16593,2023-10-18 19:54:02,2023-10-18 19:58:02,4.0,4.78,On Time,Traffic
3790958129,41019,2023-08-26 03:34:21,2023-08-26 03:39:21,5.0,3.45,On Time,Traffic
406673242,7763,2023-06-11 06:51:07,2023-06-11 06:49:07,-2.0,1.51,On Time,
7434034224,30689,2025-09-08 14:47:57,2025-09-08 14:49:57,2.0,4.07,On Time,Traffic
3658922803,91754,2024-05-28 20:55:29,2024-05-28 20:58:29,3.0,2.57,On Time,Traffic
9093154987,61906,2024-01-15 08:20:27,2024-01-15 08:21:27,1.0,4.96,On Time,Traffic
8479326180,82354,2025-08-07 13:12:05,2025-08-07 13:08:05,-4.0,3.71,On Time,
4089630023,47142,2023-03-04 01:22:32,2023-03-04 01:18:32,-4.0,3.28,On Time,
6805950901,52225,2025-10-25 14:26:18,2025-10-25 14:37:18,11.0,3.88,Slightly Delayed,Traffic
2499005479,16000,2024-09-05 22:14:22,2024-09-05 22:09:22,-5.0,4.99,On Time,
8656859046,68994,2023-01-20 20:01:09,2023-01-20 20:01:09,0.0,2.05,On Time,
825867896,47855,2024-04-05 14:44:13,2024-04-05 15:04:13,20.0,1.68,Significantly Delayed,Traffic
1610527217,90722,2024-10-23 23:10:05,2024-10-23 23:13:05,3.0,4.62,On Time,Traffic
1259647639,68747,2025-02-13 19:43:36,2025-02-13 19:38:36,-5.0,2.56,On Time,
6930216416,90710,2025-06-22 22:12:08,2025-06-22 22:19:08,7.0,2.69,Slightly Delayed,Traffic
6446409060,95938,2024-08-25 20:36:17,2024-08-25 20:38:17,2.0,4.93,On Time,Traffic
9952278892,47172,2023-06-20 10:40:33,2023-06-20 10:39:33,-1.0,4.86,On Time,
8513304173,22624,2023-08-15 10:40:24,2023-08-15 10:41:24,1.0,0.51,On Time,Traffic
9169553464,13849,2025-03-31 02:32:14,2025-03-31 02:36:14,4.0,4.11,On Time,Traffic
7525603258,23864,2025-08-07 09:18:05,2025-08-07 09:26:05,8.0,4.35,Slightly Delayed,Traffic
8551912719,51247,2023-11-20 03:31:43,2023-11-20 03:28:43,-3.0,2.35,On Time,
694025766,67515,2025-01-04 05:11:09,2025-01-04 05:30:09,19.0,3.56,Significantly Delayed,Traffic
4896521409,53528,2025-02-13 23:09:38,2025-02-13 23:11:38,2.0,1.82,On Time,Traffic
7297588029,59476,2024-09-21 22:30:23,2024-09-21 22:26:23,-4.0,3.28,On Time,
2560633448,38677,2024-09-20 17:21:41,2024-09-20 17:23:41,2.0,1.34,On Time,Traffic
8648123912,68064,2023-01-21 00:00:06,2023-01-21 00:09:06,9.0,2.36,Slightly Delayed,Traffic
288582888,80071,2023-10-21 11:23:28,2023-10-21 11:19:28,-4.0,3.61,On Time,
7294543072,2671,2023-04-06 03:20:59,2023-04-06 03:24:59,4.0,4.89,On Time,Traffic
5778933054,33378,2023-01-25 17:35:02,2023-01-25 17:35:02,0.0,4.82,On Time,
4577705251,8355,2023-04-01 06:14:47,2023-04-01 06:17:47,3.0,1.55,On Time,Traffic
8701673881,22745,2023-12-15 07:42:54,2023-12-15 07:51:54,9.0,1.36,Slightly Delayed,Traffic
514445762,6138,2024-01-03 07:22:48,2024-01-03 07:48:48,26.0,2.12,Significantly Delayed,Traffic
9858497443,70042,2025-01-10 04:06:58,2025-01-10 04:03:58,-3.0,2.04,On Time,
3262293212,25504,2024-09-06 17:16:34,2024-09-06 17:21:34,5.0,0.53,On Time,Traffic
892714573,35077,2025-07-21 23:34:28,2025-07-21 23:43:28,9.0,0.96,Slightly Delayed,Traffic
7871167229,39356,2023-03-20 20:24:16,2023-03-20 20:54:16,30.0,3.75,Significantly Delayed,Traffic
8456031287,94166,2023-02-26 03:51:19,2023-02-26 03:51:19,0.0,3.88,On Time,
8061142267,85099,2024-02-27 02:42:31,2024-02-27 02:41:31,-1.0,3.98,On Time,
9799232478,99304,2023-06-23 01:53:31,2023-06-23 01:56:31,3.0,1.72,On Time,Traffic
9049515397,74695,2024-07-03 23:25:29,2024-07-03 23:26:29,1.0,0.84,On Time,Traffic
6328467115,28345,2025-04-29 11:29:57,2025-04-29 11:26:57,-3.0,3.25,On Time,
918179082,78010,2025-05-15 17:12:16,2025-05-15 17:20:16,8.0,3.68,Slightly Delayed,Traffic
310862068,37260,2023-11-05 07:09:54,2023-11-05 07:05:54,-4.0,4.46,On Time,
6288064503,28035,2025-05-18 10:26:27,2025-05-18 10:24:27,-2.0,1.45,On Time,
1556792677,31480,2025-07-07 19:06:27,2025-07-07 19:08:27,2.0,2.76,On Time,Traffic
29008730,35145,2023-02-11 05:25:55,2023-02-11 05:26:55,1.0,4.47,On Time,Traffic
9324115458,98272,2025-12-25 22:07:37,2025-12-25 22:12:37,5.0,1.01,On Time,Traffic
8881089024,66402,2023-04-10 01:34:22,2023-04-10 01:33:22,-1.0,4.66,On Time,
6772820279,80402,2025-12-29 22:12:27,2025-12-29 22:13:27,1.0,4.57,On Time,Traffic
5972874819,38329,2024-08-26 01:09:51,2024-08-26 01:12:51,3.0,4.69,On Time,Traffic
3893393299,21011,2025-07-26 18:34:14,2025-07-26 18:34:14,0.0,2.89,On Time,
9070795637,83443,2023-01-08 04:33:36,2023-01-08 04:32:36,-1.0,3.97,On Time,
1968034899,81108,2024-02-15 02:57:19,2024-02-15 03:02:19,5.0,1.58,On Time,Traffic
438037218,64725,2025-11-12 16:48:39,2025-11-12 16:55:39,7.0,3.96,Slightly Delayed,Traffic
966060742,3116,2023-03-17 22:12:01,2023-03-17 22:20:01,8.0,2.2,Slightly Delayed,Traffic
686221426,52403,2024-02-18 04:23:47,2024-02-18 04:20:47,-3.0,2.59,On Time,
2714373193,60690,2025-10-15 15:10:50,2025-10-15 15:08:50,-2.0,3.25,On Time,
9247553867,68399,2025-04-02 08:57:21,2025-04-02 09:01:21,4.0,4.02,On Time,Traffic
5683305399,16349,2024-03-31 11:30:51,2024-03-31 11:30:51,0.0,3.24,On Time,
1560721285,14981,2024-01-18 06:03:23,2024-01-18 06:21:23,18.0,2.5,Significantly Delayed,Traffic
3907020927,3724,2025-11-11 19:07:39,2025-11-11 19:06:39,-1.0,1.35,On Time,
6317453469,59448,2023-01-28 09:44:55,2023-01-28 09:41:55,-3.0,0.57,On Time,
8328996908,85123,2023-03-07 15:53:25,2023-03-07 15:51:25,-2.0,1.0,On Time,
5362016671,32019,2024-11-11 09:29:21,2024-11-11 09:25:21,-4.0,0.93,On Time,
4236872931,59880,2023-03-13 05:22:38,2023-03-13 05:18:38,-4.0,3.27,On Time,
5775944231,67825,2024-05-18 06:32:18,2024-05-18 06:33:18,1.0,0.96,On Time,Traffic
1642101850,35001,2023-02-08 15:22:33,2023-02-08 15:28:33,6.0,3.05,Slightly Delayed,Traffic
5335601560,1182,2025-07-04 13:05:03,2025-07-04 13:03:03,-2.0,2.75,On Time,
7226204881,3079,2024-12-07 15:28:10,2024-12-07 15:31:10,3.0,2.22,On Time,Traffic
2231289016,30748,2025-05-17 11:48:35,2025-05-17 11:45:35,-3.0,4.21,On Time,
7594362584,7128,2023-05-04 21:13:22,2023-05-04 21:15:22,2.0,4.42,On Time,Traffic
3283405224,15687,2023-03-13 02:31:49,2023-03-13 02:29:49,-2.0,2.53,On Time,
8765366242,2146,2024-02-03 07:54:14,2024-02-03 07:58:14,4.0,1.7,On Time,Traffic
7802359078,85907,2024-01-21 01:37:26,2024-01-21 01:40:26,3.0,4.96,On Time,Traffic
1015886652,3560,2023-10-13 01:22:16,2023-10-13 01:26:16,4.0,2.02,On Time,Traffic
5613490372,66433,2025-08-29 12:31:07,2025-08-29 12:32:07,1.0,0.58,On Time,Traffic
773060473,39502,2025-10-10 00:43:25,2025-10-10 00:42:25,-1.0,4.04,On Time,
6286990239,59684,2025-01-18 22:44:23,2025-01-18 22:59:23,15.0,1.71,Slightly Delayed,Traffic
9974334895,40610,2024-07-22 00:31:04,2024-07-22 00:27:04,-4.0,4.84,On Time,
5055283966,23015,2025-12-10 18:02:12,2025-12-10 18:07:12,5.0,1.31,On Time,Traffic
6804215689,88620,2024-06-22 03:29:06,2024-06-22 03:33:06,4.0,2.39,On Time,Traffic
5323562312,37970,2023-10-30 22:32:02,2023-10-30 22:29:02,-3.0,1.49,On Time,
1209406853,95780,2023-04-11 19:06:14,2023-04-11 19:18:14,12.0,3.13,Slightly Delayed,Traffic
7237853843,92159,2024-03-20 09:08:29,2024-03-20 09:20:29,12.0,2.16,Slightly Delayed,Traffic
1637274477,18605,2023-01-21 07:29:38,2023-01-21 07:24:38,-5.0,0.62,On Time,
8322407305,11527,2025-08-15 23:52:28,2025-08-15 23:51:28,-1.0,1.38,On Time,
2827368757,28474,2023-08-15 13:05:50,2023-08-15 13:13:50,8.0,2.42,Slightly Delayed,Traffic
7373684222,46785,2025-08-14 09:41:58,2025-08-14 09:38:58,-3.0,4.07,On Time,
3179845721,92344,2024-07-13 00:16:59,2024-07-13 00:17:59,1.0,1.77,On Time,Traffic
5469122867,87094,2023-10-31 07:50:20,2023-10-31 07:55:20,5.0,4.57,On Time,Traffic
5550720880,13893,2023-05-18 20:28:02,2023-05-18 20:29:02,1.0,2.3,On Time,Traffic
1868002376,2532,2023-07-23 17:17:08,2023-07-23 17:14:08,-3.0,1.59,On Time,
6786555423,99557,2024-07-21 03:34:26,2024-07-21 03:47:26,13.0,0.66,Slightly Delayed,Traffic
817213310,11171,2024-11-17 05:15:45,2024-11-17 05:14:45,-1.0,4.89,On Time,
5558469523,24979,2025-03-08 16:54:42,2025-03-08 16:56:42,2.0,3.35,On Time,Traffic
3628826768,15710,2024-05-16 04:36:57,2024-05-16 04:34:57,-2.0,2.52,On Time,
1617778401,4320,2024-06-05 07:08:13,2024-06-05 07:06:13,-2.0,3.83,On Time,
8719325441,4023,2023-09-20 07:37:09,2023-09-20 07:43:09,6.0,2.96,Slightly Delayed,Traffic
7592243243,49195,2024-07-05 09:36:23,2024-07-05 09:35:23,-1.0,3.33,On Time,
8742661809,85542,2024-10-06 12:28:06,2024-10-06 12:31:06,3.0,1.25,On Time,Traffic
2216137960,50655,2025-01-18 16:47:47,2025-01-18 16:53:47,6.0,3.01,Slightly Delayed,Traffic
4570202525,35596,2024-10-18 00:32:41,2024-10-18 00:37:41,5.0,3.05,On Time,Traffic
4927869643,8694,2023-10-10 13:38:32,2023-10-10 13:36:32,-2.0,0.99,On Time,
1775806363,11672,2024-05-10 03:28:34,2024-05-10 03:26:34,-2.0,0.56,On Time,
95362874,54378,2025-02-04 03:37:48,2025-02-04 03:40:48,3.0,1.91,On Time,Traffic
4739690398,12106,2023-09-17 10:48:05,2023-09-17 10:50:05,2.0,1.14,On Time,Traffic
4014042419,53215,2025-05-29 19:11:51,2025-05-29 19:22:51,11.0,2.25,Slightly Delayed,Traffic
2088819334,45567,2023-05-21 18:29:21,2023-05-21 18:56:21,27.0,3.71,Significantly Delayed,Traffic
9398242633,78727,2023-12-19 20:02:38,2023-12-19 20:06:38,4.0,4.31,On Time,Traffic
6991003045,85147,2025-11-13 17:39:09,2025-11-13 17:44:09,5.0,4.04,On Time,Traffic
2526360770,47482,2023-01-14 23:14:50,2023-01-14 23:11:50,-3.0,4.75,On Time,
7706872388,23420,2024-04-06 07:35:00,2024-04-06 07:30:00,-5.0,2.85,On Time,
7548505641,70952,2024-01-11 12:15:24,2024-01-11 12:18:24,3.0,4.92,On Time,Traffic
5760680279,52383,2023-06-01 04:28:24,2023-06-01 04:40:24,12.0,0.72,Slightly Delayed,Traffic
1299464612,72957,2024-02-01 18:59:55,2024-02-01 19:07:55,8.0,4.15,Slightly Delayed,Traffic
213778160,74756,2024-11-22 14:32:08,2024-11-22 14:29:08,-3.0,2.63,On Time,
7585911470,79111,2025-04-15 10:08:07,2025-04-15 10:10:07,2.0,1.69,On Time,Traffic
5215849240,87819,2023-11-07 03:17:07,2023-11-07 03:30:07,13.0,4.57,Slightly Delayed,Traffic
6833079598,20186,2024-05-23 22:58:17,2024-05-23 23:14:17,16.0,4.67,Significantly Delayed,Traffic
955785268,35280,2024-01-05 19:52:13,2024-01-05 20:08:13,16.0,4.96,Significantly Delayed,Traffic
3920945442,7318,2025-04-06 08:46:57,2025-04-06 08:48:57,2.0,1.83,On Time,Traffic
8850959571,45314,2025-01-29 15:01:53,2025-01-29 15:30:53,29.0,4.34,Significantly Delayed,Traffic
5914378029,88497,2025-11-10 20:41:09,2025-11-10 20:39:09,-2.0,4.3,On Time,
9793237396,63659,2025-11-03 16:16:18,2025-11-03 16:11:18,-5.0,1.75,On Time,
2841628826,94855,2024-01-25 18:31:18,2024-01-25 18:55:18,24.0,4.67,Significantly Delayed,Traffic
5234415745,78144,2024-04-12 09:51:18,2024-04-12 09:53:18,2.0,4.15,On Time,Traffic
4951019835,96234,2024-01-24 23:31:18,2024-01-24 23:35:18,4.0,1.81,On Time,Traffic
906818184,98800,2024-07-06 16:15:17,2024-07-06 16:18:17,3.0,1.98,On Time,Traffic
317001013,53806,2023-03-23 08:18:01,2023-03-23 08:21:01,3.0,0.55,On Time,Traffic
9059905611,53712,2023-10-31 13:56:33,2023-10-31 14:09:33,13.0,4.2,Slightly Delayed,Traffic
4927374195,20570,2025-06-06 02:18:12,2025-06-06 02:38:12,20.0,3.91,Significantly Delayed,Traffic
356893306,21716,2023-04-13 09:11:38,2023-04-13 09:16:38,5.0,1.06,On Time,Traffic
3899689653,67597,2024-10-07 01:09:45,2024-10-07 01:10:45,1.0,3.64,On Time,Traffic
4669775900,90775,2023-04-15 01:51:10,2023-04-15 02:02:10,11.0,0.6,Slightly Delayed,Traffic
3596654071,10594,2023-03-26 18:50:42,2023-03-26 18:45:42,-5.0,3.28,On Time,
2283257788,76744,2023-07-11 01:57:54,2023-07-11 01:56:54,-1.0,1.41,On Time,
6446757932,52440,2025-12-25 21:24:36,2025-12-25 21:35:36,11.0,3.59,Slightly Delayed,Traffic
6535207371,3687,2025-01-25 14:20:11,2025-01-25 14:21:11,1.0,4.85,On Time,Traffic
7133712136,11624,2024-09-30 14:47:12,2024-09-30 14:46:12,-1.0,2.34,On Time,
343046774,61733,2024-12-11 01:57:36,2024-12-11 01:52:36,-5.0,0.5,On Time,
4477888955,81947,2023-12-10 06:32:19,2023-12-10 06:28:19,-4.0,4.14,On Time,
8888710598,26316,2025-05-28 06:11:04,2025-05-28 06:15:04,4.0,2.05,On Time,Traffic
4385152794,82153,2024-09-03 19:13:33,2024-09-03 19:13:33,0.0,3.94,On Time,
2112165354,24649,2025-04-23 03:04:41,2025-04-23 03:31:41,27.0,2.84,Significantly Delayed,Traffic
5833366159,4715,2025-10-28 00:23:14,2025-10-28 00:18:14,-5.0,4.62,On Time,
2107121803,8721,2023-01-24 03:30:31,2023-01-24 03:29:31,-1.0,2.5,On Time,
7482937499,51099,2025-01-30 00:32:00,2025-01-30 00:30:00,-2.0,2.65,On Time,
3753913062,52966,2024-08-05 14:02:55,2024-08-05 14:02:55,0.0,3.44,On Time,
644583040,72925,2023-01-03 23:59:39,2023-01-03 23:54:39,-5.0,4.42,On Time,
1273528074,28443,2024-03-17 22:35:23,2024-03-17 22:39:23,4.0,4.31,On Time,Traffic
1069920281,39377,2025-10-22 16:34:23,2025-10-22 16:34:23,0.0,3.8,On Time,
6966189894,8613,2024-12-06 18:00:02,2024-12-06 17:55:02,-5.0,4.47,On Time,
5428946818,62439,2025-08-10 17:38:53,2025-08-10 17:37:53,-1.0,2.46,On Time,
1456664562,38895,2025-09-11 10:18:43,2025-09-11 10:28:43,10.0,2.18,Slightly Delayed,Traffic
3848094370,10962,2023-04-03 03:28:19,2023-04-03 03:42:19,14.0,1.82,Slightly Delayed,Traffic
9374315306,21261,2025-10-24 19:59:55,2025-10-24 20:07:55,8.0,3.64,Slightly Delayed,Traffic
411005680,10775,2023-10-22 05:59:16,2023-10-22 06:26:16,27.0,0.98,Significantly Delayed,Traffic
6670849472,15040,2023-01-11 10:20:21,2023-01-11 10:20:21,0.0,1.75,On Time,
6509776439,10058,2024-06-24 06:10:08,2024-06-24 06:12:08,2.0,4.43,On Time,Traffic
3840181751,59264,2024-09-04 09:44:16,2024-09-04 09:48:16,4.0,3.67,On Time,Traffic
2218790735,50454,2025-01-11 12:56:33,2025-01-11 12:51:33,-5.0,1.29,On Time,
7993251277,53263,2024-11-06 07:10:11,2024-11-06 07:05:11,-5.0,1.86,On Time,
4691194774,89278,2024-04-08 05:23:24,2024-04-08 05:27:24,4.0,1.17,On Time,Traffic
4075206870,55898,2023-05-24 15:10:11,2023-05-24 15:11:11,1.0,4.85,On Time,Traffic
1476419219,73717,2025-07-08 23:07:21,2025-07-08 23:10:21,3.0,4.39,On Time,Traffic
9991346513,80011,2024-08-13 19:42:18,2024-08-13 19:37:18,-5.0,4.79,On Time,
9538236049,94663,2023-01-05 12:57:18,2023-01-05 12:58:18,1.0,2.05,On Time,Traffic
3331954121,89345,2025-09-13 19:28:48,2025-09-13 19:33:48,5.0,4.98,On Time,Traffic
6053945573,40185,2025-03-11 02:00:07,2025-03-11 02:12:07,12.0,3.43,Slightly Delayed,Traffic
3944014139,80356,2025-07-14 06:54:20,2025-07-14 07:04:20,10.0,3.91,Slightly Delayed,Traffic
5873689909,44691,2025-01-22 08:20:04,2025-01-22 08:30:04,10.0,1.08,Slightly Delayed,Traffic
6885794653,28077,2023-08-29 22:49:35,2023-08-29 22:51:35,2.0,1.69,On Time,Traffic
7354938402,37857,2023-03-12 00:45:01,2023-03-12 00:49:01,4.0,1.39,On Time,Traffic
3460464867,62947,2023-08-24 13:01:24,2023-08-24 12:59:24,-2.0,2.06,On Time,
7772826787,34280,2025-05-25 10:19:13,2025-05-25 10:15:13,-4.0,0.77,On Time,
8144790836,63431,2023-07-10 13:34:28,2023-07-10 13:33:28,-1.0,1.16,On Time,
9251751242,5026,2025-05-09 19:45:44,2025-05-09 19:41:44,-4.0,2.96,On Time,
9970822481,2095,2025-06-26 00:32:24,2025-06-26 00:27:24,-5.0,3.19,On Time,
2887561857,81770,2024-03-04 01:58:20,2024-03-04 02:14:20,16.0,2.04,Significantly Delayed,Traffic
3181474683,62076,2025-01-12 05:32:32,2025-01-12 05:34:32,2.0,4.02,On Time,Traffic
2726396323,27924,2024-02-09 16:14:51,2024-02-09 16:18:51,4.0,4.08,On Time,Traffic
2641100228,17356,2025-09-01 07:36:21,2025-09-01 07:52:21,16.0,1.63,Significantly Delayed,Traffic
3614244009,64076,2024-03-24 20:23:27,2024-03-24 20:41:27,18.0,4.21,Significantly Delayed,Traffic
9779723911,70778,2023-08-25 01:52:26,2023-08-25 02:03:26,11.0,2.91,Slightly Delayed,Traffic
5481880874,95166,2024-12-02 09:49:50,2024-12-02 09:45:50,-4.0,4.78,On Time,
1116076150,90440,2024-04-08 14:48:00,2024-04-08 14:44:00,-4.0,3.06,On Time,
6296366711,26315,2023-09-12 04:01:36,2023-09-12 04:00:36,-1.0,3.47,On Time,
1372625079,56002,2023-07-05 08:14:11,2023-07-05 08:15:11,1.0,3.03,On Time,Traffic
575587569,28290,2025-08-26 20:12:49,2025-08-26 20:11:49,-1.0,3.27,On Time,
8871713595,65520,2023-12-10 19:17:57,2023-12-10 19:15:57,-2.0,4.82,On Time,
7008464616,59988,2025-11-04 06:59:27,2025-11-04 06:59:27,0.0,4.99,On Time,
5512131424,16414,2024-10-01 12:44:41,2024-10-01 12:58:41,14.0,0.65,Slightly Delayed,Traffic
2641133803,42930,2025-12-26 05:43:00,2025-12-26 05:46:00,3.0,3.7,On Time,Traffic
9631027893,51936,2025-05-18 00:17:11,2025-05-18 00:20:11,3.0,2.97,On Time,Traffic
5935067004,37707,2025-05-20 17:43:39,2025-05-20 17:39:39,-4.0,1.8,On Time,
2741015615,80608,2024-10-29 18:55:39,2024-10-29 19:21:39,26.0,0.81,Significantly Delayed,Traffic
5807499810,25522,2025-08-17 19:39:34,2025-08-17 19:34:34,-5.0,4.61,On Time,
9556393610,89256,2024-09-05 00:01:47,2024-09-05 00:01:47,0.0,3.8,On Time,
8282244533,25931,2024-03-23 02:29:00,2024-03-23 02:30:00,1.0,4.39,On Time,Traffic
2159041125,43479,2024-07-08 07:09:55,2024-07-08 07:06:55,-3.0,4.36,On Time,
9700745560,7917,2024-01-08 14:59:59,2024-01-08 15:01:59,2.0,2.92,On Time,Traffic
8319533786,63282,2025-03-10 00:42:15,2025-03-10 00:38:15,-4.0,2.73,On Time,
3680368171,41762,2023-11-30 20:16:11,2023-11-30 20:15:11,-1.0,4.4,On Time,
1411901663,34908,2023-02-21 04:47:02,2023-02-21 04:55:02,8.0,2.65,Slightly Delayed,Traffic
2873044201,53463,2023-05-16 23:24:21,2023-05-16 23:31:21,7.0,2.07,Slightly Delayed,Traffic
1099592733,23334,2025-07-25 22:47:56,2025-07-25 22:46:56,-1.0,2.16,On Time,
8716247203,28576,2024-11-05 19:32:09,2024-11-05 19:33:09,1.0,4.34,On Time,Traffic
8481189737,70152,2025-08-21 20:56:07,2025-08-21 20:59:07,3.0,0.69,On Time,Traffic
846787648,14280,2024-02-14 04:02:39,2024-02-14 04:05:39,3.0,3.8,On Time,Traffic
1796689673,85104,2024-12-11 17:36:59,2024-12-11 17:41:59,5.0,2.81,On Time,Traffic
6840310980,73565,2023-01-17 08:40:48,2023-01-17 08:54:48,14.0,3.76,Slightly Delayed,Traffic
7395983850,32200,2023-12-25 02:34:20,2023-12-25 02:34:20,0.0,4.79,On Time,
173499548,52874,2023-10-30 12:46:53,2023-10-30 12:50:53,4.0,1.59,On Time,Traffic
9305096863,2434,2025-05-30 10:36:48,2025-05-30 10:37:48,1.0,1.79,On Time,Traffic
4586105167,58096,2024-05-29 05:26:57,2024-05-29 05:30:57,4.0,4.52,On Time,Traffic
6264982609,34901,2025-04-25 13:49:01,2025-04-25 13:46:01,-3.0,2.24,On Time,
1904246829,63756,2025-01-20 02:29:59,2025-01-20 02:58:59,29.0,4.56,Significantly Delayed,Traffic
1421600437,34051,2025-05-13 08:33:45,2025-05-13 08:29:45,-4.0,3.08,On Time,
7458317703,26606,2023-03-04 05:33:00,2023-03-04 05:34:00,1.0,1.29,On Time,Traffic
2017569530,85688,2024-04-12 15:48:19,2024-04-12 15:52:19,4.0,3.35,On Time,Traffic
9964800124,37800,2024-08-28 10:52:19,2024-08-28 10:52:19,0.0,3.83,On Time,
8176153911,10461,2024-01-10 05:39:47,2024-01-10 05:42:47,3.0,4.59,On Time,Traffic
3305160073,38136,2025-02-09 15:45:00,2025-02-09 15:46:00,1.0,2.74,On Time,Traffic
5725314665,65430,2025-11-18 02:46:04,2025-11-18 02:49:04,3.0,3.23,On Time,Traffic
2002657035,40381,2023-04-01 11:44:07,2023-04-01 12:12:07,28.0,2.84,Significantly Delayed,Traffic
8438734003,44669,2023-01-26 09:47:01,2023-01-26 09:52:01,5.0,1.31,On Time,Traffic
5707343460,22197,2024-05-05 05:58:30,2024-05-05 06:12:30,14.0,2.27,Slightly Delayed,Traffic
6888577920,76465,2024-08-21 19:57:23,2024-08-21 20:01:23,4.0,2.99,On Time,Traffic
1171262283,79723,2024-09-12 22:36:16,2024-09-12 23:05:16,29.0,0.75,Significantly Delayed,Traffic
4292817573,5328,2024-05-17 09:53:21,2024-05-17 10:19:21,26.0,1.03,Significantly Delayed,Traffic
8574390314,53847,2025-11-22 05:24:59,2025-11-22 05:20:59,-4.0,1.67,On Time,
3914222226,80712,2023-04-05 01:10:14,2023-04-05 01:05:14,-5.0,2.98,On Time,
4979904162,24536,2025-09-09 22:03:05,2025-09-09 22:01:05,-2.0,2.3,On Time,
